REF_DATE,GEO,DGUID,Estimates,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
1954-04,Yukon,2016A000260,Marriages,Number,223,units,0,v95,12.3,29,,,t,0
1954-04,Northwest Territories including Nunavut,,Births,Number,223,units,0,v66,13.1,147,,,t,0
1954-04,Northwest Territories including Nunavut,,Deaths,Number,223,units,0,v81,13.2,83,,,t,0
1954-04,Northwest Territories including Nunavut,,Marriages,Number,223,units,0,v96,13.3,35,,,t,0
1954-07,Canada,2016A000011124,Births,Number,223,units,0,v62,1.1,112845,,,,0
1954-07,Canada,2016A000011124,Deaths,Number,223,units,0,v77,1.2,29363,,,,0
1954-07,Canada,2016A000011124,Marriages,Number,223,units,0,v92,1.3,45408,,,t,0
1954-07,Newfoundland and Labrador,2016A000210,Births,Number,223,units,0,v63,2.1,3437,,,,0
1954-07,Newfoundland and Labrador,2016A000210,Deaths,Number,223,units,0,v78,2.2,682,,,,0
1954-07,Newfoundland and Labrador,2016A000210,Marriages,Number,223,units,0,v93,2.3,895,,,t,0
1954-07,Prince Edward Island,2016A000211,Births,Number,223,units,0,v69,3.1,691,,,,0
1954-07,Prince Edward Island,2016A000211,Deaths,Number,223,units,0,v84,3.2,223,,,,0
1954-07,Prince Edward Island,2016A000211,Marriages,Number,223,units,0,v99,3.3,228,,,t,0
1954-07,Nova Scotia,2016A000212,Births,Number,223,units,0,v70,4.1,4883,,,,0
1954-07,Nova Scotia,2016A000212,Deaths,Number,223,units,0,v85,4.2,1327,,,,0
1954-07,Nova Scotia,2016A000212,Marriages,Number,223,units,0,v100,4.3,1877,,,t,0
1954-07,New Brunswick,2016A000213,Births,Number,223,units,0,v71,5.1,4356,,,,0
1954-07,New Brunswick,2016A000213,Deaths,Number,223,units,0,v86,5.2,993,,,,0
1954-07,New Brunswick,2016A000213,Marriages,Number,223,units,0,v101,5.3,1556,,,t,0
1954-07,Quebec,2016A000224,Births,Number,223,units,0,v72,6.1,34107,,,,0
1954-07,Quebec,2016A000224,Deaths,Number,223,units,0,v87,6.2,7833,,,,0
1954-07,Quebec,2016A000224,Marriages,Number,223,units,0,v102,6.3,15469,,,t,0
1954-07,Ontario,2016A000235,Births,Number,223,units,0,v73,7.1,35526,,,,0
1954-07,Ontario,2016A000235,Deaths,Number,223,units,0,v88,7.2,10303,,,,0
1954-07,Ontario,2016A000235,Marriages,Number,223,units,0,v103,7.3,14493,,,t,0
1954-07,Manitoba,2016A000246,Births,Number,223,units,0,v74,8.1,5726,,,,0
1954-07,Manitoba,2016A000246,Deaths,Number,223,units,0,v89,8.2,1657,,,,0
1954-07,Manitoba,2016A000246,Marriages,Number,223,units,0,v104,8.3,2194,,,t,0
1954-07,Saskatchewan,2016A000247,Births,Number,223,units,0,v75,9.1,6484,,,,0
1954-07,Saskatchewan,2016A000247,Deaths,Number,223,units,0,v90,9.2,1543,,,,0
1954-07,Saskatchewan,2016A000247,Marriages,Number,223,units,0,v105,9.3,2317,,,t,0
1954-07,Alberta,2016A000248,Births,Number,223,units,0,v76,10.1,8822,,,,0
1954-07,Alberta,2016A000248,Deaths,Number,223,units,0,v91,10.2,1760,,,,0
1954-07,Alberta,2016A000248,Marriages,Number,223,units,0,v106,10.3,3047,,,t,0
1954-07,British Columbia,2016A000259,Births,Number,223,units,0,v64,11.1,8557,,,,0
1954-07,British Columbia,2016A000259,Deaths,Number,223,units,0,v79,11.2,2956,,,,0
1954-07,British Columbia,2016A000259,Marriages,Number,223,units,0,v94,11.3,3255,,,t,0
1954-07,Yukon,2016A000260,Births,Number,223,units,0,v65,12.1,97,,,,0
1954-07,Yukon,2016A000260,Deaths,Number,223,units,0,v80,12.2,25,,,,0
1954-07,Yukon,2016A000260,Marriages,Number,223,units,0,v95,12.3,38,,,t,0
1954-07,Northwest Territories including Nunavut,,Births,Number,223,units,0,v66,13.1,159,,,t,0
1954-07,Northwest Territories including Nunavut,,Deaths,Number,223,units,0,v81,13.2,61,,,t,0
1954-07,Northwest Territories including Nunavut,,Marriages,Number,223,units,0,v96,13.3,39,,,t,0
1954-10,Canada,2016A000011124,Births,Number,223,units,0,v62,1.1,105099,,,,0
1954-10,Canada,2016A000011124,Deaths,Number,223,units,0,v77,1.2,32026,,,,0
1954-10,Canada,2016A000011124,Marriages,Number,223,units,0,v92,1.3,31063,,,t,0
1954-10,Newfoundland and Labrador,2016A000210,Births,Number,223,units,0,v63,2.1,3225,,,,0
1954-10,Newfoundland and Labrador,2016A000210,Deaths,Number,223,units,0,v78,2.2,767,,,,0
1954-10,Newfoundland and Labrador,2016A000210,Marriages,Number,223,units,0,v93,2.3,795,,,t,0
1954-10,Prince Edward Island,2016A000211,Births,Number,223,units,0,v69,3.1,641,,,,0
1954-10,Prince Edward Island,2016A000211,Deaths,Number,223,units,0,v84,3.2,250,,,,0
1954-10,Prince Edward Island,2016A000211,Marriages,Number,223,units,0,v99,3.3,153,,,t,0
1954-10,Nova Scotia,2016A000212,Births,Number,223,units,0,v70,4.1,4666,,,,0
1954-10,Nova Scotia,2016A000212,Deaths,Number,223,units,0,v85,4.2,1471,,,,0
1954-10,Nova Scotia,2016A000212,Marriages,Number,223,units,0,v100,4.3,1211,,,t,0
1954-10,New Brunswick,2016A000213,Births,Number,223,units,0,v71,5.1,4166,,,,0
1954-10,New Brunswick,2016A000213,Deaths,Number,223,units,0,v86,5.2,1111,,,,0
1954-10,New Brunswick,2016A000213,Marriages,Number,223,units,0,v101,5.3,1068,,,t,0
1954-10,Quebec,2016A000224,Births,Number,223,units,0,v72,6.1,31101,,,,0
1954-10,Quebec,2016A000224,Deaths,Number,223,units,0,v87,6.2,8279,,,,0
1954-10,Quebec,2016A000224,Marriages,Number,223,units,0,v102,6.3,7124,,,t,0
1954-10,Ontario,2016A000235,Births,Number,223,units,0,v73,7.1,33691,,,,0
1954-10,Ontario,2016A000235,Deaths,Number,223,units,0,v88,7.2,11639,,,,0
1954-10,Ontario,2016A000235,Marriages,Number,223,units,0,v103,7.3,11258,,,t,0
1954-10,Manitoba,2016A000246,Births,Number,223,units,0,v74,8.1,5403,,,,0
1954-10,Manitoba,2016A000246,Deaths,Number,223,units,0,v89,8.2,1702,,,,0
1954-10,Manitoba,2016A000246,Marriages,Number,223,units,0,v104,8.3,1821,,,t,0
1954-10,Saskatchewan,2016A000247,Births,Number,223,units,0,v75,9.1,6014,,,,0
1954-10,Saskatchewan,2016A000247,Deaths,Number,223,units,0,v90,9.2,1605,,,,0
1954-10,Saskatchewan,2016A000247,Marriages,Number,223,units,0,v105,9.3,2124,,,t,0
1954-10,Alberta,2016A000248,Births,Number,223,units,0,v76,10.1,8001,,,,0
1954-10,Alberta,2016A000248,Deaths,Number,223,units,0,v91,10.2,1956,,,,0
1954-10,Alberta,2016A000248,Marriages,Number,223,units,0,v106,10.3,2648,,,t,0
1954-10,British Columbia,2016A000259,Births,Number,223,units,0,v64,11.1,7942,,,,0
1954-10,British Columbia,2016A000259,Deaths,Number,223,units,0,v79,11.2,3190,,,,0
1954-10,British Columbia,2016A000259,Marriages,Number,223,units,0,v94,11.3,2815,,,t,0
1954-10,Yukon,2016A000260,Births,Number,223,units,0,v65,12.1,102,,,,0
1954-10,Yukon,2016A000260,Deaths,Number,223,units,0,v80,12.2,18,,,,0
1954-10,Yukon,2016A000260,Marriages,Number,223,units,0,v95,12.3,17,,,t,0
1954-10,Northwest Territories including Nunavut,,Births,Number,223,units,0,v66,13.1,147,,,t,0
1954-10,Northwest Territories including Nunavut,,Deaths,Number,223,units,0,v81,13.2,38,,,t,0
1954-10,Northwest Territories including Nunavut,,Marriages,Number,223,units,0,v96,13.3,29,,,t,0
1955-01,Canada,2016A000011124,Births,Number,223,units,0,v62,1.1,107963,,,,0
1955-01,Canada,2016A000011124,Deaths,Number,223,units,0,v77,1.2,33115,,,,0
1955-01,Canada,2016A000011124,Marriages,Number,223,units,0,v92,1.3,15800,,,t,0
1955-01,Newfoundland and Labrador,2016A000210,Births,Number,223,units,0,v63,2.1,3709,,,,0
1955-01,Newfoundland and Labrador,2016A000210,Deaths,Number,223,units,0,v78,2.2,784,,,,0
1955-01,Newfoundland and Labrador,2016A000210,Marriages,Number,223,units,0,v93,2.3,546,,,t,0
1955-01,Prince Edward Island,2016A000211,Births,Number,223,units,0,v69,3.1,645,,,,0
1955-01,Prince Edward Island,2016A000211,Deaths,Number,223,units,0,v84,3.2,224,,,,0
1955-01,Prince Edward Island,2016A000211,Marriages,Number,223,units,0,v99,3.3,83,,,t,0
1955-01,Nova Scotia,2016A000212,Births,Number,223,units,0,v70,4.1,4650,,,,0
1955-01,Nova Scotia,2016A000212,Deaths,Number,223,units,0,v85,4.2,1582,,,,0
1955-01,Nova Scotia,2016A000212,Marriages,Number,223,units,0,v100,4.3,836,,,t,0
1955-01,New Brunswick,2016A000213,Births,Number,223,units,0,v71,5.1,4008,,,,0
1955-01,New Brunswick,2016A000213,Deaths,Number,223,units,0,v86,5.2,1133,,,,0
1955-01,New Brunswick,2016A000213,Marriages,Number,223,units,0,v101,5.3,575,,,t,0
1955-01,Quebec,2016A000224,Births,Number,223,units,0,v72,6.1,32875,,,,0
1955-01,Quebec,2016A000224,Deaths,Number,223,units,0,v87,6.2,8728,,,,0
1955-01,Quebec,2016A000224,Marriages,Number,223,units,0,v102,6.3,2990,,,t,0
1955-01,Ontario,2016A000235,Births,Number,223,units,0,v73,7.1,33951,,,,0
1955-01,Ontario,2016A000235,Deaths,Number,223,units,0,v88,7.2,11727,,,,0
1955-01,Ontario,2016A000235,Marriages,Number,223,units,0,v103,7.3,6001,,,t,0
1955-01,Manitoba,2016A000246,Births,Number,223,units,0,v74,8.1,5412,,,,0
1955-01,Manitoba,2016A000246,Deaths,Number,223,units,0,v89,8.2,1751,,,,0
1955-01,Manitoba,2016A000246,Marriages,Number,223,units,0,v104,8.3,850,,,t,0
1955-01,Saskatchewan,2016A000247,Births,Number,223,units,0,v75,9.1,5992,,,,0
1955-01,Saskatchewan,2016A000247,Deaths,Number,223,units,0,v90,9.2,1720,,,,0
1955-01,Saskatchewan,2016A000247,Marriages,Number,223,units,0,v105,9.3,720,,,t,0
1955-01,Alberta,2016A000248,Births,Number,223,units,0,v76,10.1,8240,,,,0
1955-01,Alberta,2016A000248,Deaths,Number,223,units,0,v91,10.2,2104,,,,0
1955-01,Alberta,2016A000248,Marriages,Number,223,units,0,v106,10.3,1438,,,t,0
1955-01,British Columbia,2016A000259,Births,Number,223,units,0,v64,11.1,8144,,,,0
1955-01,British Columbia,2016A000259,Deaths,Number,223,units,0,v79,11.2,3314,,,,0
1955-01,British Columbia,2016A000259,Marriages,Number,223,units,0,v94,11.3,1702,,,t,0
1955-01,Yukon,2016A000260,Births,Number,223,units,0,v65,12.1,132,,,,0
1955-01,Yukon,2016A000260,Deaths,Number,223,units,0,v80,12.2,15,,,,0
1955-01,Yukon,2016A000260,Marriages,Number,223,units,0,v95,12.3,27,,,t,0
1955-01,Northwest Territories including Nunavut,,Births,Number,223,units,0,v66,13.1,205,,,t,0
1955-01,Northwest Territories including Nunavut,,Deaths,Number,223,units,0,v81,13.2,33,,,t,0
1955-01,Northwest Territories including Nunavut,,Marriages,Number,223,units,0,v96,13.3,32,,,t,0
1955-04,Canada,2016A000011124,Births,Number,223,units,0,v62,1.1,116024,,,,0
1955-04,Canada,2016A000011124,Deaths,Number,223,units,0,v77,1.2,32392,,,,0
1955-04,Canada,2016A000011124,Marriages,Number,223,units,0,v92,1.3,34653,,,t,0
1955-04,Newfoundland and Labrador,2016A000210,Births,Number,223,units,0,v63,2.1,3670,,,,0
1955-04,Newfoundland and Labrador,2016A000210,Deaths,Number,223,units,0,v78,2.2,838,,,,0
1955-04,Newfoundland and Labrador,2016A000210,Marriages,Number,223,units,0,v93,2.3,798,,,t,0
1955-04,Prince Edward Island,2016A000211,Births,Number,223,units,0,v69,3.1,710,,,,0
1955-04,Prince Edward Island,2016A000211,Deaths,Number,223,units,0,v84,3.2,256,,,,0
1955-04,Prince Edward Island,2016A000211,Marriages,Number,223,units,0,v99,3.3,168,,,t,0
1955-04,Nova Scotia,2016A000212,Births,Number,223,units,0,v70,4.1,4783,,,,0
1955-04,Nova Scotia,2016A000212,Deaths,Number,223,units,0,v85,4.2,1562,,,,0
1955-04,Nova Scotia,2016A000212,Marriages,Number,223,units,0,v100,4.3,1390,,,t,0
1955-04,New Brunswick,2016A000213,Births,Number,223,units,0,v71,5.1,4304,,,,0
1955-04,New Brunswick,2016A000213,Deaths,Number,223,units,0,v86,5.2,1105,,,,0
1955-04,New Brunswick,2016A000213,Marriages,Number,223,units,0,v101,5.3,1073,,,t,0
1955-04,Quebec,2016A000224,Births,Number,223,units,0,v72,6.1,36079,,,,0
1955-04,Quebec,2016A000224,Deaths,Number,223,units,0,v87,6.2,8647,,,,0
1955-04,Quebec,2016A000224,Marriages,Number,223,units,0,v102,6.3,9351,,,t,0
1955-04,Ontario,2016A000235,Births,Number,223,units,0,v73,7.1,36161,,,,0
1955-04,Ontario,2016A000235,Deaths,Number,223,units,0,v88,7.2,11275,,,,0
1955-04,Ontario,2016A000235,Marriages,Number,223,units,0,v103,7.3,12547,,,t,0
1955-04,Manitoba,2016A000246,Births,Number,223,units,0,v74,8.1,5817,,,,0
1955-04,Manitoba,2016A000246,Deaths,Number,223,units,0,v89,8.2,1699,,,,0
1955-04,Manitoba,2016A000246,Marriages,Number,223,units,0,v104,8.3,1898,,,t,0
1955-04,Saskatchewan,2016A000247,Births,Number,223,units,0,v75,9.1,6528,,,,0
1955-04,Saskatchewan,2016A000247,Deaths,Number,223,units,0,v90,9.2,1624,,,,0
1955-04,Saskatchewan,2016A000247,Marriages,Number,223,units,0,v105,9.3,1563,,,t,0
1955-04,Alberta,2016A000248,Births,Number,223,units,0,v76,10.1,8933,,,,0
1955-04,Alberta,2016A000248,Deaths,Number,223,units,0,v91,10.2,2027,,,,0
1955-04,Alberta,2016A000248,Marriages,Number,223,units,0,v106,10.3,2709,,,t,0
1955-04,British Columbia,2016A000259,Births,Number,223,units,0,v64,11.1,8744,,,,0
1955-04,British Columbia,2016A000259,Deaths,Number,223,units,0,v79,11.2,3254,,,,0
1955-04,British Columbia,2016A000259,Marriages,Number,223,units,0,v94,11.3,3101,,,t,0
1955-04,Yukon,2016A000260,Births,Number,223,units,0,v65,12.1,140,,,,0
1955-04,Yukon,2016A000260,Deaths,Number,223,units,0,v80,12.2,21,,,,0
1955-04,Yukon,2016A000260,Marriages,Number,223,units,0,v95,12.3,29,,,t,0
1955-04,Northwest Territories including Nunavut,,Births,Number,223,units,0,v66,13.1,155,,,t,0
1955-04,Northwest Territories including Nunavut,,Deaths,Number,223,units,0,v81,13.2,84,,,t,0
1955-04,Northwest Territories including Nunavut,,Marriages,Number,223,units,0,v96,13.3,26,,,t,0
1955-07,Canada,2016A000011124,Births,Number,223,units,0,v62,1.1,113204,,,,0
1955-07,Canada,2016A000011124,Deaths,Number,223,units,0,v77,1.2,30465,,,,0
1955-07,Canada,2016A000011124,Marriages,Number,223,units,0,v92,1.3,45730,,,t,0
1955-07,Newfoundland and Labrador,2016A000210,Births,Number,223,units,0,v63,2.1,3925,,,,0
1955-07,Newfoundland and Labrador,2016A000210,Deaths,Number,223,units,0,v78,2.2,703,,,,0
1955-07,Newfoundland and Labrador,2016A000210,Marriages,Number,223,units,0,v93,2.3,934,,,t,0
1955-07,Prince Edward Island,2016A000211,Births,Number,223,units,0,v69,3.1,723,,,,0
1955-07,Prince Edward Island,2016A000211,Deaths,Number,223,units,0,v84,3.2,194,,,,0
1955-07,Prince Edward Island,2016A000211,Marriages,Number,223,units,0,v99,3.3,249,,,t,0
1955-07,Nova Scotia,2016A000212,Births,Number,223,units,0,v70,4.1,4976,,,,0
1955-07,Nova Scotia,2016A000212,Deaths,Number,223,units,0,v85,4.2,1336,,,,0
1955-07,Nova Scotia,2016A000212,Marriages,Number,223,units,0,v100,4.3,1755,,,t,0
1955-07,New Brunswick,2016A000213,Births,Number,223,units,0,v71,5.1,4248,,,,0
1955-07,New Brunswick,2016A000213,Deaths,Number,223,units,0,v86,5.2,1043,,,,0
1955-07,New Brunswick,2016A000213,Marriages,Number,223,units,0,v101,5.3,1626,,,t,0
1955-07,Quebec,2016A000224,Births,Number,223,units,0,v72,6.1,33425,,,,0
1955-07,Quebec,2016A000224,Deaths,Number,223,units,0,v87,6.2,8131,,,,0
1955-07,Quebec,2016A000224,Marriages,Number,223,units,0,v102,6.3,15633,,,t,0
1955-07,Ontario,2016A000235,Births,Number,223,units,0,v73,7.1,35552,,,,0
1955-07,Ontario,2016A000235,Deaths,Number,223,units,0,v88,7.2,10870,,,,0
1955-07,Ontario,2016A000235,Marriages,Number,223,units,0,v103,7.3,14637,,,t,0
1955-07,Manitoba,2016A000246,Births,Number,223,units,0,v74,8.1,5801,,,,0
1955-07,Manitoba,2016A000246,Deaths,Number,223,units,0,v89,8.2,1629,,,,0
1955-07,Manitoba,2016A000246,Marriages,Number,223,units,0,v104,8.3,2332,,,t,0
1955-07,Saskatchewan,2016A000247,Births,Number,223,units,0,v75,9.1,6450,,,,0
1955-07,Saskatchewan,2016A000247,Deaths,Number,223,units,0,v90,9.2,1648,,,,0
1955-07,Saskatchewan,2016A000247,Marriages,Number,223,units,0,v105,9.3,2132,,,t,0
1955-07,Alberta,2016A000248,Births,Number,223,units,0,v76,10.1,8972,,,,0
1955-07,Alberta,2016A000248,Deaths,Number,223,units,0,v91,10.2,1835,,,,0
1955-07,Alberta,2016A000248,Marriages,Number,223,units,0,v106,10.3,2993,,,t,0
1955-07,British Columbia,2016A000259,Births,Number,223,units,0,v64,11.1,8825,,,,0
1955-07,British Columbia,2016A000259,Deaths,Number,223,units,0,v79,11.2,2998,,,,0
1955-07,British Columbia,2016A000259,Marriages,Number,223,units,0,v94,11.3,3368,,,t,0
1955-07,Yukon,2016A000260,Births,Number,223,units,0,v65,12.1,118,,,,0
1955-07,Yukon,2016A000260,Deaths,Number,223,units,0,v80,12.2,16,,,,0
1955-07,Yukon,2016A000260,Marriages,Number,223,units,0,v95,12.3,32,,,t,0
1955-07,Northwest Territories including Nunavut,,Births,Number,223,units,0,v66,13.1,189,,,t,0
1955-07,Northwest Territories including Nunavut,,Deaths,Number,223,units,0,v81,13.2,62,,,t,0
1955-07,Northwest Territories including Nunavut,,Marriages,Number,223,units,0,v96,13.3,39,,,t,0
1955-10,Canada,2016A000011124,Births,Number,223,units,0,v62,1.1,105746,,,,0
1955-10,Canada,2016A000011124,Deaths,Number,223,units,0,v77,1.2,32504,,,,0
1955-10,Canada,2016A000011124,Marriages,Number,223,units,0,v92,1.3,31846,,,t,0
1955-10,Newfoundland and Labrador,2016A000210,Births,Number,223,units,0,v63,2.1,3453,,,,0
1955-10,Newfoundland and Labrador,2016A000210,Deaths,Number,223,units,0,v78,2.2,881,,,,0
1955-10,Newfoundland and Labrador,2016A000210,Marriages,Number,223,units,0,v93,2.3,933,,,t,0
1955-10,Prince Edward Island,2016A000211,Births,Number,223,units,0,v69,3.1,706,,,,0
1955-10,Prince Edward Island,2016A000211,Deaths,Number,223,units,0,v84,3.2,227,,,,0
1955-10,Prince Edward Island,2016A000211,Marriages,Number,223,units,0,v99,3.3,167,,,t,0
1955-10,Nova Scotia,2016A000212,Births,Number,223,units,0,v70,4.1,4558,,,,0
1955-10,Nova Scotia,2016A000212,Deaths,Number,223,units,0,v85,4.2,1460,,,,0
1955-10,Nova Scotia,2016A000212,Marriages,Number,223,units,0,v100,4.3,1307,,,t,0
1955-10,New Brunswick,2016A000213,Births,Number,223,units,0,v71,5.1,4049,,,,0
1955-10,New Brunswick,2016A000213,Deaths,Number,223,units,0,v86,5.2,1154,,,,0
1955-10,New Brunswick,2016A000213,Marriages,Number,223,units,0,v101,5.3,1085,,,t,0
1955-10,Quebec,2016A000224,Births,Number,223,units,0,v72,6.1,30993,,,,0
1955-10,Quebec,2016A000224,Deaths,Number,223,units,0,v87,6.2,8446,,,,0
1955-10,Quebec,2016A000224,Marriages,Number,223,units,0,v102,6.3,7382,,,t,0
1955-10,Ontario,2016A000235,Births,Number,223,units,0,v73,7.1,33890,,,,0
1955-10,Ontario,2016A000235,Deaths,Number,223,units,0,v88,7.2,11562,,,,0
1955-10,Ontario,2016A000235,Marriages,Number,223,units,0,v103,7.3,11449,,,t,0
1955-10,Manitoba,2016A000246,Births,Number,223,units,0,v74,8.1,5367,,,,0
1955-10,Manitoba,2016A000246,Deaths,Number,223,units,0,v89,8.2,1774,,,,0
1955-10,Manitoba,2016A000246,Marriages,Number,223,units,0,v104,8.3,1833,,,t,0
1955-10,Saskatchewan,2016A000247,Births,Number,223,units,0,v75,9.1,5776,,,,0
1955-10,Saskatchewan,2016A000247,Deaths,Number,223,units,0,v90,9.2,1669,,,,0
1955-10,Saskatchewan,2016A000247,Marriages,Number,223,units,0,v105,9.3,2079,,,t,0
1955-10,Alberta,2016A000248,Births,Number,223,units,0,v76,10.1,8212,,,,0
1955-10,Alberta,2016A000248,Deaths,Number,223,units,0,v91,10.2,1990,,,,0
1955-10,Alberta,2016A000248,Marriages,Number,223,units,0,v106,10.3,2704,,,t,0
1955-10,British Columbia,2016A000259,Births,Number,223,units,0,v64,11.1,8425,,,,0
1955-10,British Columbia,2016A000259,Deaths,Number,223,units,0,v79,11.2,3250,,,,0
1955-10,British Columbia,2016A000259,Marriages,Number,223,units,0,v94,11.3,2840,,,t,0
1955-10,Yukon,2016A000260,Births,Number,223,units,0,v65,12.1,134,,,,0
1955-10,Yukon,2016A000260,Deaths,Number,223,units,0,v80,12.2,20,,,,0
1955-10,Yukon,2016A000260,Marriages,Number,223,units,0,v95,12.3,37,,,t,0
1955-10,Northwest Territories including Nunavut,,Births,Number,223,units,0,v66,13.1,183,,,t,0
1955-10,Northwest Territories including Nunavut,,Deaths,Number,223,units,0,v81,13.2,71,,,t,0
1955-10,Northwest Territories including Nunavut,,Marriages,Number,223,units,0,v96,13.3,30,,,t,0
1956-01,Canada,2016A000011124,Births,Number,223,units,0,v62,1.1,108574,,,,0
1956-01,Canada,2016A000011124,Deaths,Number,223,units,0,v77,1.2,33793,,,,0
1956-01,Canada,2016A000011124,Marriages,Number,223,units,0,v92,1.3,15861,,,t,0
1956-01,Newfoundland and Labrador,2016A000210,Births,Number,223,units,0,v63,2.1,3548,,,,0
1956-01,Newfoundland and Labrador,2016A000210,Deaths,Number,223,units,0,v78,2.2,822,,,,0
1956-01,Newfoundland and Labrador,2016A000210,Marriages,Number,223,units,0,v93,2.3,517,,,t,0
1956-01,Prince Edward Island,2016A000211,Births,Number,223,units,0,v69,3.1,623,,,,0
1956-01,Prince Edward Island,2016A000211,Deaths,Number,223,units,0,v84,3.2,233,,,,0
1956-01,Prince Edward Island,2016A000211,Marriages,Number,223,units,0,v99,3.3,73,,,t,0
1956-01,Nova Scotia,2016A000212,Births,Number,223,units,0,v70,4.1,4580,,,,0
1956-01,Nova Scotia,2016A000212,Deaths,Number,223,units,0,v85,4.2,1504,,,,0
1956-01,Nova Scotia,2016A000212,Marriages,Number,223,units,0,v100,4.3,808,,,t,0
1956-01,New Brunswick,2016A000213,Births,Number,223,units,0,v71,5.1,3837,,,,0
1956-01,New Brunswick,2016A000213,Deaths,Number,223,units,0,v86,5.2,1189,,,,0
1956-01,New Brunswick,2016A000213,Marriages,Number,223,units,0,v101,5.3,566,,,t,0
1956-01,Quebec,2016A000224,Births,Number,223,units,0,v72,6.1,32576,,,,0
1956-01,Quebec,2016A000224,Deaths,Number,223,units,0,v87,6.2,8427,,,,0
1956-01,Quebec,2016A000224,Marriages,Number,223,units,0,v102,6.3,2807,,,t,0
1956-01,Ontario,2016A000235,Births,Number,223,units,0,v73,7.1,34810,,,,0
1956-01,Ontario,2016A000235,Deaths,Number,223,units,0,v88,7.2,12567,,,,0
1956-01,Ontario,2016A000235,Marriages,Number,223,units,0,v103,7.3,6302,,,t,0
1956-01,Manitoba,2016A000246,Births,Number,223,units,0,v74,8.1,5378,,,,0
