ref_date,region,population,percent_of_total_pop
"1978-04-01 00:00:00",Alberta,2006745,8.40
"1978-04-01 00:00:00","British Columbia",2603502,10.89
"1978-04-01 00:00:00",Yukon,22834,0.10
"1978-04-01 00:00:00","Northwest Territories including Nunavut",45011,0.19
"1978-07-01 00:00:00",Canada,23963203,100.00
"1978-07-01 00:00:00","Newfoundland and Labrador",567639,2.37
"1978-07-01 00:00:00","Prince Edward Island",121684,0.51
"1978-07-01 00:00:00","Nova Scotia",844628,3.52
"1978-07-01 00:00:00","New Brunswick",699514,2.92
"1978-07-01 00:00:00",Quebec,6440459,26.88
"1978-07-01 00:00:00",Ontario,8590144,35.85
"1978-07-01 00:00:00",Manitoba,1040881,4.34
"1978-07-01 00:00:00",Saskatchewan,952430,3.97
"1978-07-01 00:00:00",Alberta,2022241,8.44
"1978-07-01 00:00:00","British Columbia",2615162,10.91
"1978-07-01 00:00:00",Yukon,23157,0.10
"1978-07-01 00:00:00","Northwest Territories including Nunavut",45264,0.19
"1978-10-01 00:00:00",Canada,24025447,100.00
"1978-10-01 00:00:00","Newfoundland and Labrador",568417,2.37
"1978-10-01 00:00:00","Prince Edward Island",121952,0.51
"1978-10-01 00:00:00","Nova Scotia",846612,3.52
"1978-10-01 00:00:00","New Brunswick",699937,2.91
"1978-10-01 00:00:00",Quebec,6442774,26.82
"1978-10-01 00:00:00",Ontario,8604263,35.81
"1978-10-01 00:00:00",Manitoba,1038528,4.32
"1978-10-01 00:00:00",Saskatchewan,954473,3.97
"1978-10-01 00:00:00",Alberta,2047919,8.52
"1978-10-01 00:00:00","British Columbia",2632020,10.96
"1978-10-01 00:00:00",Yukon,23120,0.10
"1978-10-01 00:00:00","Northwest Territories including Nunavut",45432,0.19
"1979-01-01 00:00:00",Canada,24071889,100.00
"1979-01-01 00:00:00","Newfoundland and Labrador",568329,2.36
"1979-01-01 00:00:00","Prince Edward Island",122104,0.51
"1979-01-01 00:00:00","Nova Scotia",847511,3.52
"1979-01-01 00:00:00","New Brunswick",700237,2.91
"1979-01-01 00:00:00",Quebec,6446529,26.78
"1979-01-01 00:00:00",Ontario,8619239,35.81
"1979-01-01 00:00:00",Manitoba,1037449,4.31
"1979-01-01 00:00:00",Saskatchewan,955552,3.97
"1979-01-01 00:00:00",Alberta,2064776,8.58
"1979-01-01 00:00:00","British Columbia",2641872,10.97
"1979-01-01 00:00:00",Yukon,22845,0.09
"1979-01-01 00:00:00","Northwest Territories including Nunavut",45446,0.19
"1979-04-01 00:00:00",Canada,24128180,100.00
"1979-04-01 00:00:00","Newfoundland and Labrador",569012,2.36
"1979-04-01 00:00:00","Prince Edward Island",122277,0.51
"1979-04-01 00:00:00","Nova Scotia",848272,3.52
"1979-04-01 00:00:00","New Brunswick",701261,2.91
"1979-04-01 00:00:00",Quebec,6455295,26.75
"1979-04-01 00:00:00",Ontario,8638099,35.80
"1979-04-01 00:00:00",Manitoba,1037417,4.30
"1979-04-01 00:00:00",Saskatchewan,957375,3.97
"1979-04-01 00:00:00",Alberta,2079840,8.62
"1979-04-01 00:00:00","British Columbia",2650940,10.99
"1979-04-01 00:00:00",Yukon,22845,0.09
"1979-04-01 00:00:00","Northwest Territories including Nunavut",45547,0.19
"1979-07-01 00:00:00",Canada,24201544,100.00
"1979-07-01 00:00:00","Newfoundland and Labrador",570075,2.36
"1979-07-01 00:00:00","Prince Edward Island",122885,0.51
"1979-07-01 00:00:00","Nova Scotia",849396,3.51
"1979-07-01 00:00:00","New Brunswick",703158,2.91
"1979-07-01 00:00:00",Quebec,6465996,26.72
"1979-07-01 00:00:00",Ontario,8662088,35.79
"1979-07-01 00:00:00",Manitoba,1037272,4.29
"1979-07-01 00:00:00",Saskatchewan,959735,3.97
"1979-07-01 00:00:00",Alberta,2096966,8.66
"1979-07-01 00:00:00","British Columbia",2665238,11.01
"1979-07-01 00:00:00",Yukon,22972,0.09
"1979-07-01 00:00:00","Northwest Territories including Nunavut",45763,0.19
"1979-10-01 00:00:00",Canada,24279044,100.00
"1979-10-01 00:00:00","Newfoundland and Labrador",570976,2.35
"1979-10-01 00:00:00","Prince Edward Island",123002,0.51
"1979-10-01 00:00:00","Nova Scotia",850336,3.50
"1979-10-01 00:00:00","New Brunswick",703038,2.90
"1979-10-01 00:00:00",Quebec,6472095,26.66
"1979-10-01 00:00:00",Ontario,8674941,35.73
"1979-10-01 00:00:00",Manitoba,1034189,4.26
"1979-10-01 00:00:00",Saskatchewan,961723,3.96
"1979-10-01 00:00:00",Alberta,2128647,8.77
"1979-10-01 00:00:00","British Columbia",2691121,11.08
"1979-10-01 00:00:00",Yukon,23036,0.09
"1979-10-01 00:00:00","Northwest Territories including Nunavut",45940,0.19
"1980-01-01 00:00:00",Canada,24345365,100.00
"1980-01-01 00:00:00","Newfoundland and Labrador",570899,2.35
"1980-01-01 00:00:00","Prince Edward Island",123109,0.51
"1980-01-01 00:00:00","Nova Scotia",850915,3.50
"1980-01-01 00:00:00","New Brunswick",703538,2.89
"1980-01-01 00:00:00",Quebec,6480428,26.62
"1980-01-01 00:00:00",Ontario,8693157,35.71
"1980-01-01 00:00:00",Manitoba,1033557,4.25
"1980-01-01 00:00:00",Saskatchewan,963231,3.96
"1980-01-01 00:00:00",Alberta,2149996,8.83
"1980-01-01 00:00:00","British Columbia",2707690,11.12
"1980-01-01 00:00:00",Yukon,22834,0.09
"1980-01-01 00:00:00","Northwest Territories including Nunavut",46011,0.19
"1980-04-01 00:00:00",Canada,24418295,100.00
"1980-04-01 00:00:00","Newfoundland and Labrador",571554,2.34
"1980-04-01 00:00:00","Prince Edward Island",123275,0.50
"1980-04-01 00:00:00","Nova Scotia",851541,3.49
"1980-04-01 00:00:00","New Brunswick",704475,2.89
"1980-04-01 00:00:00",Quebec,6492192,26.59
"1980-04-01 00:00:00",Ontario,8715218,35.69
"1980-04-01 00:00:00",Manitoba,1033985,4.23
"1980-04-01 00:00:00",Saskatchewan,965215,3.95
"1980-04-01 00:00:00",Alberta,2168863,8.88
"1980-04-01 00:00:00","British Columbia",2722921,11.15
"1980-04-01 00:00:00",Yukon,22876,0.09
"1980-04-01 00:00:00","Northwest Territories including Nunavut",46180,0.19
"1980-07-01 00:00:00",Canada,24515667,100.00
"1980-07-01 00:00:00","Newfoundland and Labrador",572759,2.34
"1980-07-01 00:00:00","Prince Edward Island",123735,0.50
"1980-07-01 00:00:00","Nova Scotia",852659,3.48
"1980-07-01 00:00:00","New Brunswick",706219,2.88
"1980-07-01 00:00:00",Quebec,6505997,26.54
"1980-07-01 00:00:00",Ontario,8746013,35.68
"1980-07-01 00:00:00",Manitoba,1034435,4.22
"1980-07-01 00:00:00",Saskatchewan,967548,3.95
"1980-07-01 00:00:00",Alberta,2191029,8.94
"1980-07-01 00:00:00","British Columbia",2745861,11.20
"1980-07-01 00:00:00",Yukon,23019,0.09
"1980-07-01 00:00:00","Northwest Territories including Nunavut",46393,0.19
"1980-10-01 00:00:00",Canada,24603534,100.00
"1980-10-01 00:00:00","Newfoundland and Labrador",573582,2.33
"1980-10-01 00:00:00","Prince Edward Island",123445,0.50
"1980-10-01 00:00:00","Nova Scotia",853389,3.47
"1980-10-01 00:00:00","New Brunswick",705237,2.87
"1980-10-01 00:00:00",Quebec,6515323,26.48
"1980-10-01 00:00:00",Ontario,8757388,35.59
"1980-10-01 00:00:00",Manitoba,1034017,4.20
"1980-10-01 00:00:00",Saskatchewan,970183,3.94
"1980-10-01 00:00:00",Alberta,2227159,9.05
"1980-10-01 00:00:00","British Columbia",2773680,11.27
"1980-10-01 00:00:00",Yukon,23380,0.10
"1980-10-01 00:00:00","Northwest Territories including Nunavut",46751,0.19
"1981-01-01 00:00:00",Canada,24665355,100.00
"1981-01-01 00:00:00","Newfoundland and Labrador",573420,2.32
"1981-01-01 00:00:00","Prince Edward Island",123315,0.50
"1981-01-01 00:00:00","Nova Scotia",853673,3.46
"1981-01-01 00:00:00","New Brunswick",704763,2.86
"1981-01-01 00:00:00",Quebec,6523258,26.45
"1981-01-01 00:00:00",Ontario,8770591,35.56
"1981-01-01 00:00:00",Manitoba,1033968,4.19
"1981-01-01 00:00:00",Saskatchewan,971544,3.94
"1981-01-01 00:00:00",Alberta,2249907,9.12
"1981-01-01 00:00:00","British Columbia",2790754,11.31
"1981-01-01 00:00:00",Yukon,23311,0.09
"1981-01-01 00:00:00","Northwest Territories including Nunavut",46851,0.19
"1981-04-01 00:00:00",Canada,24732826,100.00
"1981-04-01 00:00:00","Newfoundland and Labrador",574199,2.32
"1981-04-01 00:00:00","Prince Edward Island",123285,0.50
"1981-04-01 00:00:00","Nova Scotia",854024,3.45
"1981-04-01 00:00:00","New Brunswick",705241,2.85
"1981-04-01 00:00:00",Quebec,6534508,26.42
"1981-04-01 00:00:00",Ontario,8787156,35.53
"1981-04-01 00:00:00",Manitoba,1034805,4.18
"1981-04-01 00:00:00",Saskatchewan,973372,3.94
"1981-04-01 00:00:00",Alberta,2270227,9.18
"1981-04-01 00:00:00","British Columbia",2805394,11.34
"1981-04-01 00:00:00",Yukon,23517,0.10
"1981-04-01 00:00:00","Northwest Territories including Nunavut",47098,0.19
"1981-07-01 00:00:00",Canada,24819915,100.00
"1981-07-01 00:00:00","Newfoundland and Labrador",575302,2.32
"1981-07-01 00:00:00","Prince Edward Island",123551,0.50
"1981-07-01 00:00:00","Nova Scotia",854871,3.44
"1981-07-01 00:00:00","New Brunswick",706438,2.85
"1981-07-01 00:00:00",Quebec,6547207,26.38
"1981-07-01 00:00:00",Ontario,8812286,35.50
"1981-07-01 00:00:00",Manitoba,1035545,4.17
"1981-07-01 00:00:00",Saskatchewan,975759,3.93
"1981-07-01 00:00:00",Alberta,2291104,9.23
"1981-07-01 00:00:00","British Columbia",2826558,11.39
"1981-07-01 00:00:00",Yukon,23880,0.10
"1981-07-01 00:00:00","Northwest Territories including Nunavut",47414,0.19
"1981-10-01 00:00:00",Canada,24920120,100.00
"1981-10-01 00:00:00","Newfoundland and Labrador",575276,2.31
"1981-10-01 00:00:00","Prince Edward Island",123496,0.50
"1981-10-01 00:00:00","Nova Scotia",857038,3.44
"1981-10-01 00:00:00","New Brunswick",706008,2.83
"1981-10-01 00:00:00",Quebec,6558545,26.32
"1981-10-01 00:00:00",Ontario,8846005,35.50
"1981-10-01 00:00:00",Manitoba,1037183,4.16
"1981-10-01 00:00:00",Saskatchewan,979469,3.93
"1981-10-01 00:00:00",Alberta,2319715,9.31
"1981-10-01 00:00:00","British Columbia",2845212,11.42
"1981-10-01 00:00:00",Yukon,24120,0.10
"1981-10-01 00:00:00","Northwest Territories including Nunavut",48053,0.19
"1982-01-01 00:00:00",Canada,24979229,100.00
"1982-01-01 00:00:00","Newfoundland and Labrador",573343,2.30
"1982-01-01 00:00:00","Prince Edward Island",123335,0.49
"1982-01-01 00:00:00","Nova Scotia",857469,3.43
"1982-01-01 00:00:00","New Brunswick",705608,2.82
"1982-01-01 00:00:00",Quebec,6565745,26.28
"1982-01-01 00:00:00",Ontario,8865774,35.49
"1982-01-01 00:00:00",Manitoba,1039300,4.16
"1982-01-01 00:00:00",Saskatchewan,981559,3.93
"1982-01-01 00:00:00",Alberta,2337458,9.36
"1982-01-01 00:00:00","British Columbia",2857268,11.44
"1982-01-01 00:00:00",Yukon,24302,0.10
"1982-01-01 00:00:00","Northwest Territories including Nunavut",48068,0.19
"1982-04-01 00:00:00",Canada,25042069,100.00
"1982-04-01 00:00:00","Newfoundland and Labrador",573292,2.29
"1982-04-01 00:00:00","Prince Edward Island",123225,0.49
"1982-04-01 00:00:00","Nova Scotia",857592,3.42
"1982-04-01 00:00:00","New Brunswick",706179,2.82
"1982-04-01 00:00:00",Quebec,6572316,26.25
"1982-04-01 00:00:00",Ontario,8892646,35.51
"1982-04-01 00:00:00",Manitoba,1042251,4.16
"1982-04-01 00:00:00",Saskatchewan,983744,3.93
"1982-04-01 00:00:00",Alberta,2352042,9.39
"1982-04-01 00:00:00","British Columbia",2865557,11.44
"1982-04-01 00:00:00",Yukon,24571,0.10
"1982-04-01 00:00:00","Northwest Territories including Nunavut",48654,0.19
"1982-07-01 00:00:00",Canada,25116942,100.00
"1982-07-01 00:00:00","Newfoundland and Labrador",573795,2.28
"1982-07-01 00:00:00","Prince Edward Island",123588,0.49
"1982-07-01 00:00:00","Nova Scotia",859038,3.42
"1982-07-01 00:00:00","New Brunswick",707457,2.82
"1982-07-01 00:00:00",Quebec,6580631,26.20
"1982-07-01 00:00:00",Ontario,8920288,35.52
"1982-07-01 00:00:00",Manitoba,1045224,4.16
"1982-07-01 00:00:00",Saskatchewan,986582,3.93
"1982-07-01 00:00:00",Alberta,2369827,9.44
"1982-07-01 00:00:00","British Columbia",2876513,11.45
"1982-07-01 00:00:00",Yukon,24668,0.10
"1982-07-01 00:00:00","Northwest Territories including Nunavut",49331,0.20
"1982-10-01 00:00:00",Canada,25193538,100.00
"1982-10-01 00:00:00","Newfoundland and Labrador",575898,2.29
"1982-10-01 00:00:00","Prince Edward Island",123919,0.49
"1982-10-01 00:00:00","Nova Scotia",862255,3.42
"1982-10-01 00:00:00","New Brunswick",709894,2.82
"1982-10-01 00:00:00",Quebec,6584666,26.14
"1982-10-01 00:00:00",Ontario,8957042,35.55
"1982-10-01 00:00:00",Manitoba,1049816,4.17
"1982-10-01 00:00:00",Saskatchewan,991621,3.94
"1982-10-01 00:00:00",Alberta,2378405,9.44
"1982-10-01 00:00:00","British Columbia",2885875,11.45
"1982-10-01 00:00:00",Yukon,24320,0.10
"1982-10-01 00:00:00","Northwest Territories including Nunavut",49827,0.20
"1983-01-01 00:00:00",Canada,25242830,100.00
"1983-01-01 00:00:00","Newfoundland and Labrador",576813,2.29
"1983-01-01 00:00:00","Prince Edward Island",124181,0.49
"1983-01-01 00:00:00","Nova Scotia",864117,3.42
"1983-01-01 00:00:00","New Brunswick",711021,2.82
"1983-01-01 00:00:00",Quebec,6588636,26.10
"1983-01-01 00:00:00",Ontario,8982933,35.59
"1983-01-01 00:00:00",Manitoba,1052538,4.17
"1983-01-01 00:00:00",Saskatchewan,993810,3.94
"1983-01-01 00:00:00",Alberta,2383354,9.44
"1983-01-01 00:00:00","British Columbia",2891441,11.45
"1983-01-01 00:00:00",Yukon,23838,0.09
"1983-01-01 00:00:00","Northwest Territories including Nunavut",50148,0.20
"1983-04-01 00:00:00",Canada,25300372,100.00
"1983-04-01 00:00:00","Newfoundland and Labrador",577523,2.28
"1983-04-01 00:00:00","Prince Edward Island",124479,0.49
"1983-04-01 00:00:00","Nova Scotia",865796,3.42
"1983-04-01 00:00:00","New Brunswick",712338,2.82
"1983-04-01 00:00:00",Quebec,6595846,26.07
"1983-04-01 00:00:00",Ontario,9010994,35.62
"1983-04-01 00:00:00",Manitoba,1055586,4.17
"1983-04-01 00:00:00",Saskatchewan,997100,3.94
"1983-04-01 00:00:00",Alberta,2388090,9.44
"1983-04-01 00:00:00","British Columbia",2898574,11.46
"1983-04-01 00:00:00",Yukon,23702,0.09
"1983-04-01 00:00:00","Northwest Territories including Nunavut",50344,0.20
"1983-07-01 00:00:00",Canada,25366451,100.00
"1983-07-01 00:00:00","Newfoundland and Labrador",579164,2.28
"1983-07-01 00:00:00","Prince Edward Island",125102,0.49
"1983-07-01 00:00:00","Nova Scotia",868289,3.42
"1983-07-01 00:00:00","New Brunswick",714842,2.82
"1983-07-01 00:00:00",Quebec,6602976,26.03
"1983-07-01 00:00:00",Ontario,9039564,35.64
"1983-07-01 00:00:00",Manitoba,1059752,4.18
"1983-07-01 00:00:00",Saskatchewan,1001249,3.95
"1983-07-01 00:00:00",Alberta,2393587,9.44
"1983-07-01 00:00:00","British Columbia",2907502,11.46
"1983-07-01 00:00:00",Yukon,23664,0.09
"1983-07-01 00:00:00","Northwest Territories including Nunavut",50760,0.20
"1983-10-01 00:00:00",Canada,25434150,100.00
"1983-10-01 00:00:00","Newfoundland and Labrador",579603,2.28
"1983-10-01 00:00:00","Prince Edward Island",125634,0.49
"1983-10-01 00:00:00","Nova Scotia",872143,3.43
"1983-10-01 00:00:00","New Brunswick",716531,2.82
"1983-10-01 00:00:00",Quebec,6608417,25.98
"1983-10-01 00:00:00",Ontario,9074145,35.68
"1983-10-01 00:00:00",Manitoba,1063952,4.18
"1983-10-01 00:00:00",Saskatchewan,1005175,3.95
"1983-10-01 00:00:00",Alberta,2394239,9.41
"1983-10-01 00:00:00","British Columbia",2919166,11.48
"1983-10-01 00:00:00",Yukon,23760,0.09
"1983-10-01 00:00:00","Northwest Territories including Nunavut",51385,0.20
"1984-01-01 00:00:00",Canada,25482358,100.00
"1984-01-01 00:00:00","Newfoundland and Labrador",579558,2.27
"1984-01-01 00:00:00","Prince Edward Island",125906,0.49
"1984-01-01 00:00:00","Nova Scotia",874076,3.43
"1984-01-01 00:00:00","New Brunswick",717434,2.82
"1984-01-01 00:00:00",Quebec,6613628,25.95
"1984-01-01 00:00:00",Ontario,9100590,35.71
"1984-01-01 00:00:00",Manitoba,1066222,4.18
"1984-01-01 00:00:00",Saskatchewan,1007484,3.95
"1984-01-01 00:00:00",Alberta,2394892,9.40
"1984-01-01 00:00:00","British Columbia",2927258,11.49
"1984-01-01 00:00:00",Yukon,23544,0.09
"1984-01-01 00:00:00","Northwest Territories including Nunavut",51766,0.20
"1984-04-01 00:00:00",Canada,25539861,100.00
"1984-04-01 00:00:00","Newfoundland and Labrador",579810,2.27
"1984-04-01 00:00:00","Prince Edward Island",126184,0.49
"1984-04-01 00:00:00","Nova Scotia",875922,3.43
"1984-04-01 00:00:00","New Brunswick",718627,2.81
"1984-04-01 00:00:00",Quebec,6621748,25.93
"1984-04-01 00:00:00",Ontario,9129833,35.75
"1984-04-01 00:00:00",Manitoba,1069201,4.19
"1984-04-01 00:00:00",Saskatchewan,1010840,3.96
"1984-04-01 00:00:00",Alberta,2396706,9.38
"1984-04-01 00:00:00","British Columbia",2935384,11.49
"1984-04-01 00:00:00",Yukon,23603,0.09
"1984-04-01 00:00:00","Northwest Territories including Nunavut",52003,0.20
"1984-07-01 00:00:00",Canada,25607053,100.00
"1984-07-01 00:00:00","Newfoundland and Labrador",580065,2.27
"1984-07-01 00:00:00","Prince Edward Island",126563,0.49
"1984-07-01 00:00:00","Nova Scotia",877471,3.43
"1984-07-01 00:00:00","New Brunswick",720488,2.81
"1984-07-01 00:00:00",Quebec,6631220,25.90
"1984-07-01 00:00:00",Ontario,9167484,35.80
"1984-07-01 00:00:00",Manitoba,1071810,4.19
"1984-07-01 00:00:00",Saskatchewan,1014615,3.96
"1984-07-01 00:00:00",Alberta,2393907,9.35
"1984-07-01 00:00:00","British Columbia",2947181,11.51
"1984-07-01 00:00:00",Yukon,23921,0.09
"1984-07-01 00:00:00","Northwest Territories including Nunavut",52328,0.20
"1984-10-01 00:00:00",Canada,25677668,100.00
"1984-10-01 00:00:00","Newfoundland and Labrador",579356,2.26
"1984-10-01 00:00:00","Prince Edward Island",126877,0.49
"1984-10-01 00:00:00","Nova Scotia",881323,3.43
"1984-10-01 00:00:00","New Brunswick",721509,2.81
"1984-10-01 00:00:00",Quebec,6640276,25.86
"1984-10-01 00:00:00",Ontario,9210346,35.87
"1984-10-01 00:00:00",Manitoba,1075088,4.19
"1984-10-01 00:00:00",Saskatchewan,1018785,3.97
"1984-10-01 00:00:00",Alberta,2390913,9.31
"1984-10-01 00:00:00","British Columbia",2956332,11.51
"1984-10-01 00:00:00",Yukon,24168,0.09
"1984-10-01 00:00:00","Northwest Territories including Nunavut",52695,0.21
"1985-01-01 00:00:00",Canada,25721170,100.00
"1985-01-01 00:00:00","Newfoundland and Labrador",579043,2.25
"1985-01-01 00:00:00","Prince Edward Island",127330,0.50
"1985-01-01 00:00:00","Nova Scotia",883012,3.43
"1985-01-01 00:00:00","New Brunswick",721932,2.81
"1985-01-01 00:00:00",Quebec,6645778,25.84
"1985-01-01 00:00:00",Ontario,9230294,35.89
"1985-01-01 00:00:00",Manitoba,1078327,4.19
"1985-01-01 00:00:00",Saskatchewan,1020040,3.97
"1985-01-01 00:00:00",Alberta,2395813,9.31
"1985-01-01 00:00:00","British Columbia",2962108,11.52
"1985-01-01 00:00:00",Yukon,24156,0.09
"1985-01-01 00:00:00","Northwest Territories including Nunavut",53337,0.21
"1985-04-01 00:00:00",Canada,25774717,100.00
"1985-04-01 00:00:00","Newfoundland and Labrador",579320,2.25
"1985-04-01 00:00:00","Prince Edward Island",127486,0.49
"1985-04-01 00:00:00","Nova Scotia",884525,3.43
"1985-04-01 00:00:00","New Brunswick",722406,2.80
"1985-04-01 00:00:00",Quebec,6654729,25.82
"1985-04-01 00:00:00",Ontario,9256175,35.91
"1985-04-01 00:00:00",Manitoba,1081013,4.19
"1985-04-01 00:00:00",Saskatchewan,1021914,3.96
"1985-04-01 00:00:00",Alberta,2401499,9.32
"1985-04-01 00:00:00","British Columbia",2967584,11.51
"1985-04-01 00:00:00",Yukon,24245,0.09
"1985-04-01 00:00:00","Northwest Territories including Nunavut",53821,0.21
"1985-07-01 00:00:00",Canada,25842116,100.00
"1985-07-01 00:00:00","Newfoundland and Labrador",579275,2.24
"1985-07-01 00:00:00","Prince Edward Island",127619,0.49
"1985-07-01 00:00:00","Nova Scotia",885848,3.43
"1985-07-01 00:00:00","New Brunswick",723287,2.80
"1985-07-01 00:00:00",Quebec,6665802,25.79
"1985-07-01 00:00:00",Ontario,9294657,35.97
"1985-07-01 00:00:00",Manitoba,1082495,4.19
"1985-07-01 00:00:00",Saskatchewan,1024928,3.97
"1985-07-01 00:00:00",Alberta,2404490,9.30
"1985-07-01 00:00:00","British Columbia",2975131,11.51
"1985-07-01 00:00:00",Yukon,24375,0.09
"1985-07-01 00:00:00","Northwest Territories including Nunavut",54209,0.21
"1985-10-01 00:00:00",Canada,25914797,100.00
"1985-10-01 00:00:00","Newfoundland and Labrador",577784,2.23
"1985-10-01 00:00:00","Prince Edward Island",127864,0.49
"1985-10-01 00:00:00","Nova Scotia",887408,3.42
"1985-10-01 00:00:00","New Brunswick",723955,2.79
"1985-10-01 00:00:00",Quebec,6676959,25.77
"1985-10-01 00:00:00",Ontario,9338435,36.04
"1985-10-01 00:00:00",Manitoba,1085016,4.19
"1985-10-01 00:00:00",Saskatchewan,1027418,3.96
"1985-10-01 00:00:00",Alberta,2407001,9.29
"1985-10-01 00:00:00","British Columbia",2984237,11.52
"1985-10-01 00:00:00",Yukon,24458,0.09
"1985-10-01 00:00:00","Northwest Territories including Nunavut",54262,0.21
"1986-01-01 00:00:00",Canada,25962414,100.00
"1986-01-01 00:00:00","Newfoundland and Labrador",577248,2.22
"1986-01-01 00:00:00","Prince Edward Island",128256,0.49
"1986-01-01 00:00:00","Nova Scotia",887435,3.42
"1986-01-01 00:00:00","New Brunswick",724277,2.79
"1986-01-01 00:00:00",Quebec,6684699,25.75
"1986-01-01 00:00:00",Ontario,9362036,36.06
"1986-01-01 00:00:00",Manitoba,1087851,4.19
"1986-01-01 00:00:00",Saskatchewan,1027137,3.96
"1986-01-01 00:00:00",Alberta,2415590,9.30
"1986-01-01 00:00:00","British Columbia",2988964,11.51
"1986-01-01 00:00:00",Yukon,24359,0.09
"1986-01-01 00:00:00","Northwest Territories including Nunavut",54562,0.21
"1986-04-01 00:00:00",Canada,26019615,100.00
"1986-04-01 00:00:00","Newfoundland and Labrador",577105,2.22
"1986-04-01 00:00:00","Prince Edward Island",128403,0.49
"1986-04-01 00:00:00","Nova Scotia",888157,3.41
