ref_date,region,destination,num_people,region_pop,percent_of_region_pop,destination_pop,percent_of_destination_pop
"2002-01-01 00:00:00","Northwest Territories, province of origin","New Brunswick, province of destination",5,41176,0.0121,748639,0.0007
"2002-01-01 00:00:00","Northwest Territories, province of origin","Newfoundland and Labrador, province of destination",24,41176,0.0583,521414,0.0046
"2002-01-01 00:00:00","Northwest Territories, province of origin","Nova Scotia, province of destination",0,41176,0.0000,933757,0.0000
"2002-01-01 00:00:00","Northwest Territories, province of origin","Nunavut, province of destination",71,41176,0.1724,28334,0.2506
"2002-01-01 00:00:00","Northwest Territories, province of origin","Ontario, province of destination",53,41176,0.1287,11979906,0.0004
"2002-01-01 00:00:00","Northwest Territories, province of origin","Prince Edward Island, province of destination",3,41176,0.0073,136858,0.0022
"2002-01-01 00:00:00","Northwest Territories, province of origin","Quebec, province of destination",53,41176,0.1287,7417456,0.0007
"2002-01-01 00:00:00","Northwest Territories, province of origin","Saskatchewan, province of destination",27,41176,0.0656,998742,0.0027
"2002-01-01 00:00:00","Northwest Territories, province of origin","Yukon, province of destination",20,41176,0.0486,30156,0.0663
"2002-01-01 00:00:00","Nova Scotia, province of origin","Alberta, province of destination",553,933757,0.0592,3092506,0.0179
"2002-01-01 00:00:00","Nova Scotia, province of origin","British Columbia, province of destination",260,933757,0.0278,4087124,0.0064
"2002-01-01 00:00:00","Nova Scotia, province of origin","Manitoba, province of destination",66,933757,0.0071,1152828,0.0057
"2002-01-01 00:00:00","Nova Scotia, province of origin","New Brunswick, province of destination",756,933757,0.0810,748639,0.1010
"2002-01-01 00:00:00","Nova Scotia, province of origin","Newfoundland and Labrador, province of destination",258,933757,0.0276,521414,0.0495
"2002-01-01 00:00:00","Nova Scotia, province of origin","Northwest Territories, province of destination",34,933757,0.0036,41176,0.0826
"2002-01-01 00:00:00","Nova Scotia, province of origin","Nunavut, province of destination",9,933757,0.0010,28334,0.0318
"2002-01-01 00:00:00","Nova Scotia, province of origin","Ontario, province of destination",1624,933757,0.1739,11979906,0.0136
"2002-01-01 00:00:00","Nova Scotia, province of origin","Prince Edward Island, province of destination",108,933757,0.0116,136858,0.0789
"2002-01-01 00:00:00","Nova Scotia, province of origin","Quebec, province of destination",157,933757,0.0168,7417456,0.0021
"2002-01-01 00:00:00","Nova Scotia, province of origin","Saskatchewan, province of destination",16,933757,0.0017,998742,0.0016
"2002-01-01 00:00:00","Nova Scotia, province of origin","Yukon, province of destination",25,933757,0.0027,30156,0.0829
"2002-01-01 00:00:00","Nunavut, province of origin","Alberta, province of destination",21,28334,0.0741,3092506,0.0007
"2002-01-01 00:00:00","Nunavut, province of origin","British Columbia, province of destination",24,28334,0.0847,4087124,0.0006
"2002-01-01 00:00:00","Nunavut, province of origin","Manitoba, province of destination",24,28334,0.0847,1152828,0.0021
"2002-01-01 00:00:00","Nunavut, province of origin","New Brunswick, province of destination",12,28334,0.0424,748639,0.0016
"2002-01-01 00:00:00","Nunavut, province of origin","Newfoundland and Labrador, province of destination",44,28334,0.1553,521414,0.0084
"2002-01-01 00:00:00","Nunavut, province of origin","Northwest Territories, province of destination",54,28334,0.1906,41176,0.1311
"2002-01-01 00:00:00","Nunavut, province of origin","Nova Scotia, province of destination",30,28334,0.1059,933757,0.0032
"2002-01-01 00:00:00","Nunavut, province of origin","Ontario, province of destination",97,28334,0.3423,11979906,0.0008
"2002-01-01 00:00:00","Nunavut, province of origin","Prince Edward Island, province of destination",3,28334,0.0106,136858,0.0022
"2002-01-01 00:00:00","Nunavut, province of origin","Quebec, province of destination",38,28334,0.1341,7417456,0.0005
"2002-01-01 00:00:00","Nunavut, province of origin","Saskatchewan, province of destination",0,28334,0.0000,998742,0.0000
"2002-01-01 00:00:00","Nunavut, province of origin","Yukon, province of destination",0,28334,0.0000,30156,0.0000
"2002-01-01 00:00:00","Ontario, province of origin","Alberta, province of destination",2086,11979906,0.0174,3092506,0.0675
"2002-01-01 00:00:00","Ontario, province of origin","British Columbia, province of destination",2774,11979906,0.0232,4087124,0.0679
"2002-01-01 00:00:00","Ontario, province of origin","Manitoba, province of destination",985,11979906,0.0082,1152828,0.0854
"2002-01-01 00:00:00","Ontario, province of origin","New Brunswick, province of destination",668,11979906,0.0056,748639,0.0892
"2002-01-01 00:00:00","Ontario, province of origin","Newfoundland and Labrador, province of destination",957,11979906,0.0080,521414,0.1835
"2002-01-01 00:00:00","Ontario, province of origin","Northwest Territories, province of destination",77,11979906,0.0006,41176,0.1870
"2002-01-01 00:00:00","Ontario, province of origin","Nova Scotia, province of destination",1120,11979906,0.0093,933757,0.1199
"2002-01-01 00:00:00","Ontario, province of origin","Nunavut, province of destination",0,11979906,0.0000,28334,0.0000
"2002-01-01 00:00:00","Ontario, province of origin","Prince Edward Island, province of destination",183,11979906,0.0015,136858,0.1337
"2002-01-01 00:00:00","Ontario, province of origin","Quebec, province of destination",2586,11979906,0.0216,7417456,0.0349
"2002-01-01 00:00:00","Ontario, province of origin","Saskatchewan, province of destination",187,11979906,0.0016,998742,0.0187
"2002-01-01 00:00:00","Ontario, province of origin","Yukon, province of destination",35,11979906,0.0003,30156,0.1161
"2002-01-01 00:00:00","Prince Edward Island, province of origin","Alberta, province of destination",42,136858,0.0307,3092506,0.0014
"2002-01-01 00:00:00","Prince Edward Island, province of origin","British Columbia, province of destination",29,136858,0.0212,4087124,0.0007
"2002-01-01 00:00:00","Prince Edward Island, province of origin","Manitoba, province of destination",1,136858,0.0007,1152828,0.0001
"2002-01-01 00:00:00","Prince Edward Island, province of origin","New Brunswick, province of destination",60,136858,0.0438,748639,0.0080
"2002-01-01 00:00:00","Prince Edward Island, province of origin","Newfoundland and Labrador, province of destination",41,136858,0.0300,521414,0.0079
"2002-01-01 00:00:00","Prince Edward Island, province of origin","Northwest Territories, province of destination",3,136858,0.0022,41176,0.0073
"2002-01-01 00:00:00","Prince Edward Island, province of origin","Nova Scotia, province of destination",164,136858,0.1198,933757,0.0176
"2002-01-01 00:00:00","Prince Edward Island, province of origin","Nunavut, province of destination",1,136858,0.0007,28334,0.0035
"2002-01-01 00:00:00","Prince Edward Island, province of origin","Ontario, province of destination",137,136858,0.1001,11979906,0.0011
"2002-01-01 00:00:00","Prince Edward Island, province of origin","Quebec, province of destination",21,136858,0.0153,7417456,0.0003
"2002-01-01 00:00:00","Prince Edward Island, province of origin","Saskatchewan, province of destination",0,136858,0.0000,998742,0.0000
"2002-01-01 00:00:00","Prince Edward Island, province of origin","Yukon, province of destination",0,136858,0.0000,30156,0.0000
"2002-01-01 00:00:00","Quebec, province of origin","Alberta, province of destination",391,7417456,0.0053,3092506,0.0126
"2002-01-01 00:00:00","Quebec, province of origin","British Columbia, province of destination",430,7417456,0.0058,4087124,0.0105
"2002-01-01 00:00:00","Quebec, province of origin","Manitoba, province of destination",69,7417456,0.0009,1152828,0.0060
"2002-01-01 00:00:00","Quebec, province of origin","New Brunswick, province of destination",355,7417456,0.0048,748639,0.0474
"2002-01-01 00:00:00","Quebec, province of origin","Newfoundland and Labrador, province of destination",31,7417456,0.0004,521414,0.0059
"2002-01-01 00:00:00","Quebec, province of origin","Northwest Territories, province of destination",0,7417456,0.0000,41176,0.0000
"2002-01-01 00:00:00","Quebec, province of origin","Nova Scotia, province of destination",109,7417456,0.0015,933757,0.0117
"2002-01-01 00:00:00","Quebec, province of origin","Nunavut, province of destination",30,7417456,0.0004,28334,0.1059
"2002-01-01 00:00:00","Quebec, province of origin","Ontario, province of destination",3660,7417456,0.0493,11979906,0.0306
"2002-01-01 00:00:00","Quebec, province of origin","Prince Edward Island, province of destination",8,7417456,0.0001,136858,0.0058
"2002-01-01 00:00:00","Quebec, province of origin","Saskatchewan, province of destination",31,7417456,0.0004,998742,0.0031
"2002-01-01 00:00:00","Quebec, province of origin","Yukon, province of destination",6,7417456,0.0001,30156,0.0199
"2002-01-01 00:00:00","Saskatchewan, province of origin","Alberta, province of destination",3244,998742,0.3248,3092506,0.1049
"2002-01-01 00:00:00","Saskatchewan, province of origin","British Columbia, province of destination",639,998742,0.0640,4087124,0.0156
"2002-01-01 00:00:00","Saskatchewan, province of origin","Manitoba, province of destination",692,998742,0.0693,1152828,0.0600
"2002-01-01 00:00:00","Saskatchewan, province of origin","New Brunswick, province of destination",13,998742,0.0013,748639,0.0017
"2002-01-01 00:00:00","Saskatchewan, province of origin","Newfoundland and Labrador, province of destination",10,998742,0.0010,521414,0.0019
"2002-01-01 00:00:00","Saskatchewan, province of origin","Northwest Territories, province of destination",27,998742,0.0027,41176,0.0656
"2002-01-01 00:00:00","Saskatchewan, province of origin","Nova Scotia, province of destination",115,998742,0.0115,933757,0.0123
"2002-01-01 00:00:00","Saskatchewan, province of origin","Nunavut, province of destination",0,998742,0.0000,28334,0.0000
"2002-01-01 00:00:00","Saskatchewan, province of origin","Ontario, province of destination",529,998742,0.0530,11979906,0.0044
"2002-01-01 00:00:00","Saskatchewan, province of origin","Prince Edward Island, province of destination",0,998742,0.0000,136858,0.0000
"2002-01-01 00:00:00","Saskatchewan, province of origin","Quebec, province of destination",28,998742,0.0028,7417456,0.0004
"2002-01-01 00:00:00","Saskatchewan, province of origin","Yukon, province of destination",24,998742,0.0024,30156,0.0796
"2002-01-01 00:00:00","Yukon, province of origin","Alberta, province of destination",184,30156,0.6102,3092506,0.0059
"2002-01-01 00:00:00","Yukon, province of origin","British Columbia, province of destination",181,30156,0.6002,4087124,0.0044
"2002-01-01 00:00:00","Yukon, province of origin","Manitoba, province of destination",0,30156,0.0000,1152828,0.0000
"2002-01-01 00:00:00","Yukon, province of origin","New Brunswick, province of destination",0,30156,0.0000,748639,0.0000
"2002-01-01 00:00:00","Yukon, province of origin","Newfoundland and Labrador, province of destination",0,30156,0.0000,521414,0.0000
"2002-01-01 00:00:00","Yukon, province of origin","Northwest Territories, province of destination",29,30156,0.0962,41176,0.0704
"2002-01-01 00:00:00","Yukon, province of origin","Nova Scotia, province of destination",11,30156,0.0365,933757,0.0012
"2002-01-01 00:00:00","Yukon, province of origin","Nunavut, province of destination",0,30156,0.0000,28334,0.0000
"2002-01-01 00:00:00","Yukon, province of origin","Ontario, province of destination",10,30156,0.0332,11979906,0.0001
"2002-01-01 00:00:00","Yukon, province of origin","Prince Edward Island, province of destination",0,30156,0.0000,136858,0.0000
"2002-01-01 00:00:00","Yukon, province of origin","Quebec, province of destination",0,30156,0.0000,7417456,0.0000
"2002-01-01 00:00:00","Yukon, province of origin","Saskatchewan, province of destination",15,30156,0.0497,998742,0.0015
"2002-04-01 00:00:00","Alberta, province of origin","British Columbia, province of destination",5232,3108716,0.1683,4094170,0.1278
"2002-04-01 00:00:00","Alberta, province of origin","Manitoba, province of destination",812,3108716,0.0261,1154728,0.0703
"2002-04-01 00:00:00","Alberta, province of origin","New Brunswick, province of destination",441,3108716,0.0142,748778,0.0589
"2002-04-01 00:00:00","Alberta, province of origin","Newfoundland and Labrador, province of destination",594,3108716,0.0191,520176,0.1142
"2002-04-01 00:00:00","Alberta, province of origin","Northwest Territories, province of destination",272,3108716,0.0087,41280,0.6589
"2002-04-01 00:00:00","Alberta, province of origin","Nova Scotia, province of destination",757,3108716,0.0244,934165,0.0810
"2002-04-01 00:00:00","Alberta, province of origin","Nunavut, province of destination",63,3108716,0.0020,28383,0.2220
"2002-04-01 00:00:00","Alberta, province of origin","Ontario, province of destination",3135,3108716,0.1008,12029818,0.0261
"2002-04-01 00:00:00","Alberta, province of origin","Prince Edward Island, province of destination",86,3108716,0.0028,136893,0.0628
"2002-04-01 00:00:00","Alberta, province of origin","Quebec, province of destination",540,3108716,0.0174,7427639,0.0073
"2002-04-01 00:00:00","Alberta, province of origin","Saskatchewan, province of destination",2151,3108716,0.0692,997792,0.2156
"2002-04-01 00:00:00","Alberta, province of origin","Yukon, province of destination",100,3108716,0.0032,30144,0.3317
