city,geo_code,age,total_num,num_men,num_women,total_percent,percent_men,percent_women,total_pop
"Owen Sound",566,"85 years and over",1300,450,850,4,2.9,5,32715
"Owen Sound",566,"80 to 84 years",1075,450,625,3.3,2.9,3.7,32715
"Owen Sound",566,"75 to 79 years",1570,720,850,4.8,4.6,5,32715
"Owen Sound",566,"70 to 74 years",2290,1085,1210,7,6.9,7.1,32715
"Owen Sound",566,"65 to 69 years",2550,1185,1365,7.8,7.5,8,32715
"Owen Sound",566,"65 years and over",8785,3890,4900,26.9,24.7,28.8,32715
"Owen Sound",566,"60 to 64 years",2785,1300,1490,8.5,8.3,8.8,32715
"Owen Sound",566,"55 to 59 years",2565,1205,1360,7.8,7.7,8,32715
"Owen Sound",566,"50 to 54 years",1935,930,1000,5.9,5.9,5.9,32715
"Owen Sound",566,"45 to 49 years",1665,820,855,5.1,5.2,5,32715
"Owen Sound",566,"40 to 44 years",1740,855,885,5.3,5.4,5.2,32715
"Owen Sound",566,"35 to 39 years",1810,880,930,5.5,5.6,5.5,32715
"Owen Sound",566,"95 to 99 years",95,30,65,0.3,0.2,0.4,32715
"Owen Sound",566,"30 to 34 years",1845,905,945,5.6,5.8,5.6,32715
"Owen Sound",566,"25 to 29 years",1710,875,840,5.2,5.6,4.9,32715
"Owen Sound",566,"20 to 24 years",1590,830,760,4.9,5.3,4.5,32715
"Owen Sound",566,"15 to 19 years",1610,845,770,4.9,5.4,4.5,32715
"Owen Sound",566,"15 to 64 years",19265,9440,9820,58.9,60.1,57.8,32715
"Owen Sound",566,"10 to 14 years",1655,835,820,5.1,5.3,4.8,32715
"Owen Sound",566,"5 to 9 years",1605,840,765,4.9,5.3,4.5,32715
"Owen Sound",566,"0 to 4 years",1400,715,690,4.3,4.5,4.1,32715
"Owen Sound",566,"0 to 14 years",4665,2385,2275,14.3,15.2,13.4,32715
"Owen Sound",566,"Median age of the population",49,47,51,49.2,46.8,51.2,32715
"Owen Sound",566,"Average age of the population",46,45,48,46.4,44.8,47.8,32715
"Owen Sound",566,"100 years and over",15,5,10,0,0,0.1,32715
Parksville,939,"0 to 14 years",2655,1290,1360,8.5,8.9,8.2,31050
Parksville,939,"0 to 4 years",700,330,365,2.3,2.3,2.2,31050
Parksville,939,"5 to 9 years",985,495,485,3.2,3.4,2.9,31050
Parksville,939,"10 to 14 years",970,465,510,3.1,3.2,3.1,31050
Parksville,939,"15 to 64 years",13810,6440,7370,44.5,44.6,44.3,31050
Parksville,939,"15 to 19 years",1000,545,455,3.2,3.8,2.7,31050
Parksville,939,"20 to 24 years",820,455,360,2.6,3.2,2.2,31050
Parksville,939,"25 to 29 years",825,430,395,2.7,3,2.4,31050
Parksville,939,"30 to 34 years",920,460,460,3,3.2,2.8,31050
Parksville,939,"35 to 39 years",1135,520,620,3.7,3.6,3.7,31050
Parksville,939,"40 to 44 years",1160,535,620,3.7,3.7,3.7,31050
Parksville,939,"45 to 49 years",1270,620,650,4.1,4.3,3.9,31050
Parksville,939,"50 to 54 years",1455,650,805,4.7,4.5,4.8,31050
Parksville,939,"60 to 64 years",3040,1310,1735,9.8,9.1,10.4,31050
Parksville,939,"65 years and over",14585,6700,7890,47,46.4,47.5,31050
Parksville,939,"65 to 69 years",3605,1615,1995,11.6,11.2,12,31050
Parksville,939,"70 to 74 years",4075,1860,2220,13.1,12.9,13.4,31050
Parksville,939,"75 to 79 years",3100,1455,1645,10,10.1,9.9,31050
Parksville,939,"80 to 84 years",1965,955,1015,6.3,6.6,6.1,31050
Parksville,939,"85 years and over",1845,815,1025,5.9,5.6,6.2,31050
Parksville,939,"85 to 89 years",1185,545,635,3.8,3.8,3.8,31050
Parksville,939,"90 to 94 years",520,230,290,1.7,1.6,1.7,31050
Parksville,939,"95 to 99 years",125,40,85,0.4,0.3,0.5,31050
Parksville,939,"100 years and over",15,5,10,0,0,0.1,31050
Parksville,939,"Average age of the population",57,56,58,56.7,55.8,57.5,31050
Parksville,939,"Median age of the population",64,63,64,63.6,63.2,64,31050
Parksville,939,"55 to 59 years",2185,910,1270,7,6.3,7.6,31050
Pembroke,515,"50 to 54 years",1380,650,730,5.8,5.7,5.9,23810
Pembroke,515,"Median age of the population",46,44,48,46,43.6,48.4,23810
Pembroke,515,"Average age of the population",45,43,46,44.9,43.3,46.3,23810
Pembroke,515,"100 years and over",15,0,15,0.1,0,0.1,23810
Pembroke,515,"95 to 99 years",90,10,75,0.4,0.1,0.6,23810
Pembroke,515,"90 to 94 years",250,65,185,1,0.6,1.5,23810
Pembroke,515,"85 to 89 years",540,180,360,2.3,1.6,2.9,23810
Pembroke,515,"85 years and over",900,260,635,3.8,2.3,5.1,23810
Pembroke,515,"80 to 84 years",755,320,435,3.2,2.8,3.5,23810
Pembroke,515,"75 to 79 years",1050,465,585,4.4,4.1,4.7,23810
Pembroke,515,"70 to 74 years",1410,685,730,5.9,6,5.9,23810
Pembroke,515,"65 to 69 years",1655,790,865,6.9,6.9,7,23810
Pembroke,515,"65 years and over",5760,2515,3250,24.2,21.9,26.3,23810
Pembroke,515,"60 to 64 years",1890,900,990,7.9,7.8,8,23810
Pembroke,515,"55 to 59 years",1900,920,980,8,8,7.9,23810
Pembroke,515,"45 to 49 years",1270,595,675,5.3,5.2,5.5,23810
Pembroke,515,"40 to 44 years",1240,600,640,5.2,5.2,5.2,23810
Pembroke,515,"35 to 39 years",1440,745,695,6,6.5,5.6,23810
Pembroke,515,"30 to 34 years",1435,730,705,6,6.4,5.7,23810
Pembroke,515,"25 to 29 years",1475,745,730,6.2,6.5,5.9,23810
Pembroke,515,"20 to 24 years",1250,645,605,5.2,5.6,4.9,23810
Pembroke,515,"15 to 19 years",1190,605,585,5,5.3,4.7,23810
Pembroke,515,"15 to 64 years",14485,7140,7340,60.8,62.3,59.4,23810
Pembroke,515,"10 to 14 years",1220,635,585,5.1,5.5,4.7,23810
Pembroke,515,"5 to 9 years",1175,615,560,4.9,5.4,4.5,23810
Pembroke,515,"0 to 4 years",1170,560,615,4.9,4.9,5,23810
Pembroke,515,"0 to 14 years",3565,1810,1760,15,15.8,14.3,23810
Penticton,913,"0 to 14 years",5495,2825,2670,11.6,12.5,10.7,47375
Penticton,913,"0 to 4 years",1600,795,800,3.4,3.5,3.2,47375
Penticton,913,"Median age of the population",54,52,55,53.6,51.6,55.2,47375
Penticton,913,"Average age of the population",49,48,51,49.4,48.1,50.6,47375
Penticton,913,"100 years and over",25,10,15,0.1,0,0.1,47375
Penticton,913,"95 to 99 years",155,45,115,0.3,0.2,0.5,47375
Penticton,913,"90 to 94 years",720,205,515,1.5,0.9,2.1,47375
Penticton,913,"85 to 89 years",1330,595,735,2.8,2.6,3,47375
Penticton,913,"85 years and over",2230,855,1375,4.7,3.8,5.5,47375
Penticton,913,"80 to 84 years",1950,825,1120,4.1,3.7,4.5,47375
Penticton,913,"75 to 79 years",2700,1245,1450,5.7,5.5,5.8,47375
Penticton,913,"70 to 74 years",3590,1725,1860,7.6,7.7,7.5,47375
Penticton,913,"65 to 69 years",4105,1910,2190,8.7,8.5,8.8,47375
Penticton,913,"65 years and over",14570,6560,8010,30.8,29.1,32.2,47375
Penticton,913,"60 to 64 years",4540,2090,2450,9.6,9.3,9.9,47375
Penticton,913,"55 to 59 years",3760,1730,2030,7.9,7.7,8.2,47375
Penticton,913,"50 to 54 years",2815,1325,1490,5.9,5.9,6,47375
Penticton,913,"45 to 49 years",2535,1215,1320,5.4,5.4,5.3,47375
Penticton,913,"40 to 44 years",2530,1275,1250,5.3,5.7,5,47375
Penticton,913,"35 to 39 years",2675,1265,1410,5.6,5.6,5.7,47375
Penticton,913,"30 to 34 years",2475,1205,1270,5.2,5.3,5.1,47375
Penticton,913,"25 to 29 years",2090,1015,1075,4.4,4.5,4.3,47375
Penticton,913,"20 to 24 years",1890,975,920,4,4.3,3.7,47375
Penticton,913,"15 to 19 years",2000,1045,955,4.2,4.6,3.8,47375
Penticton,913,"15 to 64 years",27310,13135,14175,57.6,58.3,57,47375
Penticton,913,"10 to 14 years",2045,1075,975,4.3,4.8,3.9,47375
Penticton,913,"5 to 9 years",1850,960,895,3.9,4.3,3.6,47375
Petawawa,516,"45 to 49 years",920,470,450,5.1,4.8,5.4,18165
Petawawa,516,"55 to 59 years",925,490,430,5.1,5,5.1,18165
Petawawa,516,"40 to 44 years",1125,590,530,6.2,6,6.3,18165
Petawawa,516,"35 to 39 years",1595,875,725,8.8,9,8.7,18165
Petawawa,516,"30 to 34 years",2050,1130,920,11.3,11.6,11,18165
Petawawa,516,"25 to 29 years",2020,1185,835,11.1,12.1,10,18165
Petawawa,516,"20 to 24 years",1365,885,480,7.5,9.1,5.7,18165
Petawawa,516,"15 to 19 years",915,530,380,5,5.4,4.5,18165
Petawawa,516,"15 to 64 years",12490,6925,5565,68.8,70.8,66.4,18165
Petawawa,516,"10 to 14 years",1090,560,535,6,5.7,6.4,18165
Petawawa,516,"5 to 9 years",1465,770,690,8.1,7.9,8.2,18165
Petawawa,516,"0 to 4 years",1400,705,695,7.7,7.2,8.3,18165
Petawawa,516,"0 to 14 years",3955,2035,1920,21.8,20.8,22.9,18165
Petawawa,516,"50 to 54 years",865,420,445,4.8,4.3,5.3,18165
Petawawa,516,"60 to 64 years",720,350,370,4,3.6,4.4,18165
Petawawa,516,"65 years and over",1720,815,900,9.5,8.3,10.7,18165
Petawawa,516,"65 to 69 years",565,275,295,3.1,2.8,3.5,18165
Petawawa,516,"70 to 74 years",505,240,260,2.8,2.5,3.1,18165
Petawawa,516,"75 to 79 years",280,130,150,1.5,1.3,1.8,18165
Petawawa,516,"80 to 84 years",210,95,110,1.2,1,1.3,18165
Petawawa,516,"85 years and over",160,75,90,0.9,0.8,1.1,18165
Petawawa,516,"85 to 89 years",115,50,65,0.6,0.5,0.8,18165
Petawawa,516,"90 to 94 years",30,15,20,0.2,0.2,0.2,18165
Petawawa,516,"95 to 99 years",10,5,5,0.1,0.1,0.1,18165
Petawawa,516,"100 years and over",5,0,0,0,0,0,18165
Petawawa,516,"Average age of the population",34,33,35,34.1,33.3,34.9,18165
Petawawa,516,"Median age of the population",32,31,33,32,31.2,33.2,18165
Peterborough,529,"55 to 59 years",9230,4365,4860,7.2,7.1,7.3,128620
Peterborough,529,"50 to 54 years",7320,3455,3865,5.7,5.6,5.8,128620
Peterborough,529,"45 to 49 years",6775,3360,3410,5.3,5.4,5.1,128620
Peterborough,529,"40 to 44 years",6775,3255,3525,5.3,5.3,5.3,128620
Peterborough,529,"35 to 39 years",7795,3830,3960,6.1,6.2,5.9,128620
Peterborough,529,"30 to 34 years",7890,3905,3985,6.1,6.3,6,128620
Peterborough,529,"25 to 29 years",8035,4010,4025,6.2,6.5,6,128620
Peterborough,529,"20 to 24 years",7975,3950,4025,6.2,6.4,6,128620
Peterborough,529,"15 to 19 years",6405,3245,3165,5,5.2,4.7,128620
Peterborough,529,"15 to 64 years",78155,38000,40160,60.8,61.4,60.2,128620
Peterborough,529,"10 to 14 years",6585,3280,3305,5.1,5.3,5,128620
Peterborough,529,"5 to 9 years",6635,3425,3210,5.2,5.5,4.8,128620
Peterborough,529,"Median age of the population",45,44,47,45.2,43.6,46.8,128620
Peterborough,529,"Average age of the population",45,43,46,44.6,43.4,45.7,128620
Peterborough,529,"100 years and over",60,15,45,0,0,0.1,128620
Peterborough,529,"95 to 99 years",450,95,350,0.3,0.2,0.5,128620
Peterborough,529,"90 to 94 years",1330,450,875,1,0.7,1.3,128620
Peterborough,529,"85 to 89 years",2575,1070,1505,2,1.7,2.3,128620
Peterborough,529,"85 years and over",4415,1635,2780,3.4,2.6,4.2,128620
Peterborough,529,"80 to 84 years",3865,1700,2165,3,2.7,3.2,128620
Peterborough,529,"75 to 79 years",5760,2680,3080,4.5,4.3,4.6,128620
Peterborough,529,"70 to 74 years",8255,3840,4415,6.4,6.2,6.6,128620
Peterborough,529,"65 to 69 years",9245,4370,4870,7.2,7.1,7.3,128620
Peterborough,529,"65 years and over",31535,14225,17315,24.5,23,25.9,128620
Peterborough,529,"60 to 64 years",9960,4630,5335,7.7,7.5,8,128620
Peterborough,529,"0 to 14 years",18930,9655,9270,14.7,15.6,13.9,128620
Peterborough,529,"0 to 4 years",5710,2950,2760,4.4,4.8,4.1,128620
"Port Alberni",940,"Median age of the population",50,50,50,50,50,50.4,25785
"Port Alberni",940,"Average age of the population",47,47,47,46.8,46.5,47.1,25785
"Port Alberni",940,"100 years and over",5,0,10,0,0,0.1,25785
"Port Alberni",940,"95 to 99 years",55,10,35,0.2,0.1,0.3,25785
"Port Alberni",940,"90 to 94 years",195,80,115,0.8,0.6,0.9,25785
"Port Alberni",940,"85 to 89 years",490,235,255,1.9,1.9,1.9,25785
"Port Alberni",940,"85 years and over",745,330,415,2.9,2.6,3.2,25785
"Port Alberni",940,"80 to 84 years",805,375,430,3.1,3,3.3,25785
"Port Alberni",940,"75 to 79 years",1345,655,690,5.2,5.2,5.3,25785
"Port Alberni",940,"70 to 74 years",1885,965,915,7.3,7.6,7,25785
"Port Alberni",940,"65 to 69 years",2220,1075,1145,8.6,8.5,8.7,25785
"Port Alberni",940,"65 years and over",7000,3410,3595,27.1,26.9,27.5,25785
"Port Alberni",940,"60 to 64 years",2305,1150,1150,8.9,9.1,8.8,25785
"Port Alberni",940,"55 to 59 years",2070,990,1080,8,7.8,8.2,25785
"Port Alberni",940,"50 to 54 years",1605,795,810,6.2,6.3,6.2,25785
"Port Alberni",940,"45 to 49 years",1425,670,755,5.5,5.3,5.8,25785
"Port Alberni",940,"40 to 44 years",1400,700,695,5.4,5.5,5.3,25785
"Port Alberni",940,"35 to 39 years",1445,720,725,5.6,5.7,5.5,25785
"Port Alberni",940,"30 to 34 years",1415,685,730,5.5,5.4,5.6,25785
"Port Alberni",940,"25 to 29 years",1245,635,610,4.8,5,4.7,25785
"Port Alberni",940,"20 to 24 years",1045,525,520,4.1,4.1,4,25785
