CENSUS_YEAR,DGUID,ALT_GEO_CODE,GEO_LEVEL,GEO_NAME,TNR_SF,TNR_LF,DATA_QUALITY_FLAG,CHARACTERISTIC_ID,CHARACTERISTIC_NAME,CHARACTERISTIC_NOTE,C1_COUNT_TOTAL,SYMBOL,C2_COUNT_MEN+,SYMBOL,C3_COUNT_WOMEN+,SYMBOL,C10_RATE_TOTAL,SYMBOL,C11_RATE_MEN+,SYMBOL,C12_RATE_WOMEN+,SYMBOL
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1556,    Other places of birth in Americas,,61020,,28545,,32480,,5,,4.8,,5.2,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1557,  Europe,,309015,,154110,,154910,,25.5,,26.2,,24.9,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1558,    Bosnia and Herzegovina,,4015,,1995,,2025,,0.3,,0.3,,0.3,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1559,    Croatia,,2015,,1050,,960,,0.2,,0.2,,0.2,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1560,    France,,93160,,49870,,43290,,7.7,,8.5,,7,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1561,    Germany,,8385,,4095,,4295,,0.7,,0.7,,0.7,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1562,    Greece,,16130,,7790,,8340,,1.3,,1.3,,1.3,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1563,    Hungary,,2930,,1455,,1475,,0.2,,0.2,,0.2,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1564,    Italy,,43975,,21940,,22040,,3.6,,3.7,,3.5,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1565,    Netherlands,,1655,,870,,785,,0.1,,0.1,,0.1,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1566,    Poland,,9670,,4120,,5555,,0.8,,0.7,,0.9,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1567,    Portugal,,17000,,8190,,8805,,1.4,,1.4,,1.4,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1568,    Romania,,27515,,12990,,14530,,2.3,,2.2,,2.3,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1569,    Russian Federation,,11690,,4865,,6825,,1,,0.8,,1.1,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1570,    Serbia,86,1610,,760,,850,,0.1,,0.1,,0.1,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1571,    Ukraine,,9660,,4310,,5350,,0.8,,0.7,,0.9,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1572,    United Kingdom,87,12290,,6575,,5715,,1,,1.1,,0.9,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1573,    Other places of birth in Europe,,47310,,23240,,24075,,3.9,,3.9,,3.9,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1574,  Africa,,302010,,153655,,148355,,24.9,,26.1,,23.9,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1575,    Algeria,,72835,,37535,,35295,,6,,6.4,,5.7,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1576,"    Congo, Democratic Republic of the",,15595,,7460,,8140,,1.3,,1.3,,1.3,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1577,    Egypt,,20325,,10520,,9805,,1.7,,1.8,,1.6,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1578,    Eritrea,,600,,305,,300,,0,,0.1,,0,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1579,    Ethiopia,,1045,,485,,565,,0.1,,0.1,,0.1,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1580,    Morocco,,68865,,34810,,34060,,5.7,,5.9,,5.5,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1581,    Nigeria,,2210,,1185,,1025,,0.2,,0.2,,0.2,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1582,    Somalia,,675,,330,,350,,0.1,,0.1,,0.1,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1583,"    South Africa, Republic of",,1025,,575,,450,,0.1,,0.1,,0.1,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1584,    Other places of birth in Africa,,118820,,60455,,58360,,9.8,,10.3,,9.4,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1585,  Asia,,332925,,158445,,174475,,27.5,,26.9,,28.1,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1586,    Afghanistan,,9545,,4825,,4725,,0.8,,0.8,,0.8,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1587,    Iran,88,20235,,10020,,10215,,1.7,,1.7,,1.6,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1588,    Iraq,,4085,,2110,,1980,,0.3,,0.4,,0.3,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1589,    Lebanon,,42280,,22610,,19670,,3.5,,3.8,,3.2,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1590,    Syria,89,26845,,13675,,13170,,2.2,,2.3,,2.1,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1591,    Turkey,,7450,,3850,,3605,,0.6,,0.7,,0.6,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1592,    China,90,52500,,23010,,29490,,4.3,,3.9,,4.7,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1593,    Hong Kong,91,4900,,2385,,2520,,0.4,,0.4,,0.4,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1594,"    Korea, South",92,5180,,2275,,2905,,0.4,,0.4,,0.5,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1595,    Taiwan,,2500,,1015,,1485,,0.2,,0.2,,0.2,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1596,    Philippines,,31350,,11835,,19515,,2.6,,2,,3.1,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1597,    Viet Nam,,25485,,11580,,13900,,2.1,,2,,2.2,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1598,    Bangladesh,,8965,,4510,,4455,,0.7,,0.8,,0.7,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1599,    India,,24990,,12770,,12225,,2.1,,2.2,,2,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1600,    Pakistan,,11250,,5970,,5285,,0.9,,1,,0.9,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1601,    Sri Lanka,,10910,,5350,,5560,,0.9,,0.9,,0.9,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1602,    Other places of birth in Asia,,44455,,20665,,23790,,3.7,,3.5,,3.8,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1603,  Oceania and other places of birth,93,1765,,1010,,750,,0.1,,0.2,,0.1,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1604,Total - Place of birth for the recent immigrant population in private households - 25% sample data,94,202740,,99265,,103480,,100,,100,,100,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1605,  Americas,,30910,,14985,,15920,,15.2,,15.1,,15.4,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1606,    Brazil,,2575,,1170,,1410,,1.3,,1.2,,1.4,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1607,    Colombia,,4295,,1985,,2315,,2.1,,2,,2.2,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1608,    Haiti,,8600,,4210,,4395,,4.2,,4.2,,4.2,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1609,    Jamaica,,215,,130,,90,,0.1,,0.1,,0.1,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1610,    Mexico,,2520,,1240,,1280,,1.2,,1.2,,1.2,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1611,    United States of America,,4140,,2170,,1975,,2,,2.2,,1.9,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1612,    Venezuela,95,1690,,670,,1020,,0.8,,0.7,,1,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1613,    Other places of birth in Americas,,6860,,3420,,3440,,3.4,,3.4,,3.3,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1614,  Europe,,33705,,17520,,16185,,16.6,,17.6,,15.6,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1615,    France,,20980,,11325,,9655,,10.3,,11.4,,9.3,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1616,    Germany,,530,,295,,240,,0.3,,0.3,,0.2,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1617,    Ireland,96,100,,85,,15,,0,,0.1,,0,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1618,    Italy,,700,,420,,285,,0.3,,0.4,,0.3,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1619,    Russian Federation,,1365,,515,,850,,0.7,,0.5,,0.8,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1620,    Ukraine,,1660,,720,,940,,0.8,,0.7,,0.9,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1621,    United Kingdom,87,975,,615,,360,,0.5,,0.6,,0.3,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1622,    Other places of birth in Europe,,7395,,3550,,3845,,3.6,,3.6,,3.7,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1623,  Africa,,70310,,34215,,36095,,34.7,,34.5,,34.9,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1624,    Algeria,,13975,,6730,,7245,,6.9,,6.8,,7,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1625,    Burundi,,2290,,1170,,1120,,1.1,,1.2,,1.1,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1626,    Cameroon,,8830,,4180,,4650,,4.4,,4.2,,4.5,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1627,"    Congo, Democratic Republic of the",,4055,,1875,,2180,,2,,1.9,,2.1,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1628,    Cote d'Ivoire,,6305,,3055,,3255,,3.1,,3.1,,3.1,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1629,    Egypt,,2385,,1255,,1135,,1.2,,1.3,,1.1,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1630,    Eritrea,,300,,160,,135,,0.1,,0.2,,0.1,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1631,    Ethiopia,,155,,75,,75,,0.1,,0.1,,0.1,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1632,    Morocco,,9515,,4435,,5080,,4.7,,4.5,,4.9,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1633,    Nigeria,,995,,525,,470,,0.5,,0.5,,0.5,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1634,    Somalia,,75,,40,,30,,0,,0,,0,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1635,"    South Africa, Republic of",,190,,100,,85,,0.1,,0.1,,0.1,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1636,    Sudan,97,100,,55,,45,,0,,0.1,,0,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1637,    Tunisia,,6640,,3375,,3260,,3.3,,3.4,,3.2,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1638,    Other places of birth in Africa,,14505,,7175,,7330,,7.2,,7.2,,7.1,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1639,  Asia,,67305,,32185,,35120,,33.2,,32.4,,33.9,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1640,    Afghanistan,,2515,,1250,,1265,,1.2,,1.3,,1.2,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1641,    Bangladesh,,1190,,565,,625,,0.6,,0.6,,0.6,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1642,    China,90,10735,,4680,,6055,,5.3,,4.7,,5.9,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1643,    Hong Kong,91,150,,70,,75,,0.1,,0.1,,0.1,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1644,    India,,8460,,4430,,4030,,4.2,,4.5,,3.9,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1645,    Iran,88,4135,,1895,,2235,,2,,1.9,,2.2,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1646,    Iraq,,715,,385,,325,,0.4,,0.4,,0.3,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1647,    Israel,,395,,205,,185,,0.2,,0.2,,0.2,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1648,    Japan,,325,,75,,250,,0.2,,0.1,,0.2,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1649,    Jordan,,565,,285,,275,,0.3,,0.3,,0.3,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1650,"    Korea, South",92,1355,,585,,775,,0.7,,0.6,,0.7,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1651,    Lebanon,,3620,,1925,,1700,,1.8,,1.9,,1.6,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1652,    Nepal,,245,,140,,100,,0.1,,0.1,,0.1,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1653,    Pakistan,,2160,,1135,,1025,,1.1,,1.1,,1,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1654,    Philippines,,8480,,3560,,4920,,4.2,,3.6,,4.8,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1655,    Saudi Arabia,,1390,,790,,600,,0.7,,0.8,,0.6,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1656,    Sri Lanka,,710,,320,,385,,0.4,,0.3,,0.4,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1657,    Syria,89,13390,,6960,,6425,,6.6,,7,,6.2,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1658,    Turkey,,800,,450,,355,,0.4,,0.5,,0.3,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1659,    United Arab Emirates,,975,,510,,470,,0.5,,0.5,,0.5,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1660,    Viet Nam,,1620,,605,,1010,,0.8,,0.6,,1,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1661,    Other places of birth in Asia,,3390,,1355,,2035,,1.7,,1.4,,2,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1662,  Oceania and other,93,510,,355,,160,,0.3,,0.4,,0.2,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1663,    Australia,,295,,195,,95,,0.1,,0.2,,0.1,
2021,2021A000224,24,Province,Quebec,2.9,3.7,20000,1664,    Other places of birth,98,220,,160,,60,,0.1,,0.2,,0.1,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1545,  Americas,,629550,,280635,,348910,,15,,14.1,,15.7,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1546,    Brazil,,23125,,10700,,12420,,0.5,,0.5,,0.6,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1547,    Colombia,,32520,,14630,,17890,,0.8,,0.7,,0.8,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1548,    El Salvador,,21780,,10575,,11200,,0.5,,0.5,,0.5,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1549,    Guyana,,77635,,34275,,43360,,1.8,,1.7,,2,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1550,    Haiti,,11375,,5000,,6380,,0.3,,0.3,,0.3,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1551,    Jamaica,,122770,,52770,,70000,,2.9,,2.7,,3.2,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1552,    Mexico,,33380,,15340,,18040,,0.8,,0.8,,0.8,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1553,    Peru,,11455,,5025,,6435,,0.3,,0.3,,0.3,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1554,    Trinidad and Tobago,,52750,,23490,,29260,,1.3,,1.2,,1.3,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1555,    United States of America,,111390,,49035,,62355,,2.6,,2.5,,2.8,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1556,    Other places of birth in Americas,,131370,,59810,,71560,,3.1,,3,,3.2,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1557,  Europe,,1049725,,500520,,549205,,25,,25.2,,24.7,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1558,    Bosnia and Herzegovina,,21150,,10365,,10780,,0.5,,0.5,,0.5,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1559,    Croatia,,24270,,11860,,12405,,0.6,,0.6,,0.6,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1560,    France,,15240,,7305,,7930,,0.4,,0.4,,0.4,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1561,    Germany,,54275,,25665,,28610,,1.3,,1.3,,1.3,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1562,    Greece,,31650,,15385,,16265,,0.8,,0.8,,0.7,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1563,    Hungary,,18530,,8555,,9975,,0.4,,0.4,,0.4,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1564,    Italy,,135640,,66885,,68750,,3.2,,3.4,,3.1,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1565,    Netherlands,,39490,,20295,,19195,,0.9,,1,,0.9,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1566,    Poland,,88785,,39620,,49160,,2.1,,2,,2.2,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1567,    Portugal,,95490,,46635,,48855,,2.3,,2.3,,2.2,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1568,    Romania,,40475,,18690,,21780,,1,,0.9,,1,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1569,    Russian Federation,,44165,,19010,,25155,,1,,1,,1.1,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1570,    Serbia,86,22295,,10790,,11505,,0.5,,0.5,,0.5,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1571,    Ukraine,,43070,,19255,,23820,,1,,1,,1.1,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1572,    United Kingdom,87,239485,,115580,,123910,,5.7,,5.8,,5.6,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1573,    Other places of birth in Europe,,135725,,64620,,71100,,3.2,,3.3,,3.2,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1574,  Africa,,287920,,140080,,147840,,6.8,,7.1,,6.7,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1575,    Algeria,,4355,,2160,,2195,,0.1,,0.1,,0.1,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1576,"    Congo, Democratic Republic of the",,10220,,4585,,5640,,0.2,,0.2,,0.3,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1577,    Egypt,,39345,,20480,,18865,,0.9,,1,,0.8,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1578,    Eritrea,,14200,,7255,,6950,,0.3,,0.4,,0.3,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1579,    Ethiopia,,19415,,9050,,10365,,0.5,,0.5,,0.5,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1580,    Morocco,,8105,,3805,,4300,,0.2,,0.2,,0.2,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1581,    Nigeria,,37420,,18840,,18580,,0.9,,0.9,,0.8,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1582,    Somalia,,20335,,8590,,11745,,0.5,,0.4,,0.5,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1583,"    South Africa, Republic of",,21540,,10620,,10915,,0.5,,0.5,,0.5,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1584,    Other places of birth in Africa,,112985,,54690,,58290,,2.7,,2.8,,2.6,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1585,  Asia,,2225590,,1056605,,1168985,,52.9,,53.2,,52.6,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1586,    Afghanistan,,38580,,19100,,19480,,0.9,,1,,0.9,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1587,    Iran,88,103795,,52260,,51535,,2.5,,2.6,,2.3,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1588,    Iraq,,63255,,31725,,31525,,1.5,,1.6,,1.4,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1589,    Lebanon,,38170,,19650,,18515,,0.9,,1,,0.8,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1590,    Syria,89,45685,,22995,,22695,,1.1,,1.2,,1,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1591,    Turkey,,20795,,11105,,9690,,0.5,,0.6,,0.4,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1592,    China,90,355955,,159035,,196925,,8.5,,8,,8.9,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1593,    Hong Kong,91,108480,,50730,,57750,,2.6,,2.6,,2.6,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1594,"    Korea, South",92,62750,,28690,,34060,,1.5,,1.4,,1.5,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1595,    Taiwan,,18105,,7825,,10275,,0.4,,0.4,,0.5,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1596,    Philippines,,268580,,109035,,159545,,6.4,,5.5,,7.2,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1597,    Viet Nam,,86315,,39175,,47140,,2.1,,2,,2.1,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1598,    Bangladesh,,46260,,23520,,22740,,1.1,,1.2,,1,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1599,    India,,495750,,249975,,245780,,11.8,,12.6,,11.1,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1600,    Pakistan,,165530,,83050,,82475,,3.9,,4.2,,3.7,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1601,    Sri Lanka,,112730,,54625,,58100,,2.7,,2.8,,2.6,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1602,    Other places of birth in Asia,,194855,,94100,,100750,,4.6,,4.7,,4.5,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1603,  Oceania and other places of birth,93,13810,,7140,,6670,,0.3,,0.4,,0.3,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1604,Total - Place of birth for the recent immigrant population in private households - 25% sample data,94,584680,,284500,,300180,,100,,100,,100,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1605,  Americas,,68450,,32815,,35635,,11.7,,11.5,,11.9,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1606,    Brazil,,8725,,4095,,4625,,1.5,,1.4,,1.5,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1607,    Colombia,,4260,,1825,,2440,,0.7,,0.6,,0.8,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1608,    Haiti,,1550,,705,,845,,0.3,,0.2,,0.3,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1609,    Jamaica,,9970,,5205,,4770,,1.7,,1.8,,1.6,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1610,    Mexico,,5810,,2740,,3065,,1,,1,,1,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1611,    United States of America,,17945,,8895,,9045,,3.1,,3.1,,3,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1612,    Venezuela,95,3400,,1500,,1900,,0.6,,0.5,,0.6,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1613,    Other places of birth in Americas,,16795,,7840,,8955,,2.9,,2.8,,3,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1614,  Europe,,47295,,23945,,23345,,8.1,,8.4,,7.8,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1615,    France,,3225,,1665,,1560,,0.6,,0.6,,0.5,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1616,    Germany,,1685,,885,,795,,0.3,,0.3,,0.3,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1617,    Ireland,96,2225,,1465,,760,,0.4,,0.5,,0.3,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1618,    Italy,,1770,,1040,,730,,0.3,,0.4,,0.2,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1619,    Russian Federation,,5150,,2010,,3135,,0.9,,0.7,,1,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1620,    Ukraine,,6035,,2675,,3360,,1,,0.9,,1.1,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1621,    United Kingdom,87,8000,,4820,,3180,,1.4,,1.7,,1.1,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1622,    Other places of birth in Europe,,19200,,9375,,9830,,3.3,,3.3,,3.3,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1623,  Africa,,64910,,32295,,32615,,11.1,,11.4,,10.9,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1624,    Algeria,,1130,,545,,585,,0.2,,0.2,,0.2,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1625,    Burundi,,1790,,815,,970,,0.3,,0.3,,0.3,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1626,    Cameroon,,1585,,750,,830,,0.3,,0.3,,0.3,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1627,"    Congo, Democratic Republic of the",,2275,,1020,,1260,,0.4,,0.4,,0.4,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1628,    Cote d'Ivoire,,1085,,495,,595,,0.2,,0.2,,0.2,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1629,    Egypt,,6370,,3230,,3145,,1.1,,1.1,,1,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1630,    Eritrea,,7145,,3795,,3350,,1.2,,1.3,,1.1,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1631,    Ethiopia,,3480,,1595,,1880,,0.6,,0.6,,0.6,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1632,    Morocco,,1890,,910,,980,,0.3,,0.3,,0.3,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1633,    Nigeria,,16570,,8335,,8230,,2.8,,2.9,,2.7,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1634,    Somalia,,3345,,1775,,1570,,0.6,,0.6,,0.5,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1635,"    South Africa, Republic of",,2915,,1455,,1460,,0.5,,0.5,,0.5,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1636,    Sudan,97,2095,,1075,,1015,,0.4,,0.4,,0.3,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1637,    Tunisia,,820,,390,,430,,0.1,,0.1,,0.1,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1638,    Other places of birth in Africa,,12405,,6105,,6305,,2.1,,2.1,,2.1,
2021,2021A000235,35,Province,Ontario,2.8,3.8,20000,1639,  Asia,,401940,,194220,,207725,,68.7,,68.3,,69.2,
